time,open,high,low,close,Plot,Plot,Chande MO,Plot,CHOP,CCI,Smoothing Line,CRSI,Plot,Correlation,Plot
2023-08-02T09:30:00-04:00,1.09651,1.09654,1.09521,1.09562,1.096109133,1.098041992,-40.52953157,1,46.72034418,-168.513707,-185.8520925,20.02194231,-0.251117303,0.489880008,1.40976E+12
2023-08-02T09:45:00-04:00,1.09562,1.09605,1.09499,1.09501,1.09590522,1.098041992,-45.42056075,1,45.80422833,-173.9943295,-179.3239673,16.55926533,-0.29037333,0.662024753,1.40953E+12
2023-08-02T10:00:00-04:00,1.09501,1.09506,1.09349,1.09356,1.094470698,1.098041992,-66.35514019,1,35.12472255,-224.6329046,-181.999405,6.990642442,-0.383715064,0.792943532,1.4092E+12
2023-08-02T10:15:00-04:00,1.09356,1.09373,1.09183,1.09199,1.092902628,1.097927793,-85.5033557,1,28.69153056,-253.0808716,-189.2136468,3.911171182,-0.517342361,0.833130719,1.40879E+12
2023-08-02T10:30:00-04:00,1.09199,1.09314,1.09178,1.09203,1.092881365,1.097858741,-81.04575163,1,30.55142806,-211.4733745,-206.3390374,47.92959012,-0.633623267,0.870100172,1.40828E+12
2023-08-02T10:45:00-04:00,1.09203,1.09325,1.09193,1.09272,1.092881365,1.097858741,-58.49673203,1,32.64125838,-160.2934888,-204.6949938,70.96443444,-0.717949468,0.890521498,1.40763E+12
2023-08-02T11:00:00-04:00,1.09272,1.09342,1.09229,1.09288,1.092881365,1.097858741,-51.93277311,1,34.18070404,-126.8626167,-195.2686512,67.21358692,-0.757867532,0.901034883,1.40693E+12
2023-08-02T11:15:00-04:00,1.09288,1.09376,1.09253,1.09368,1.092881365,1.097858741,-37.38601824,1,35.57460164,-94.01257982,-169.1445863,85.01312671,-0.757729068,0.898290229,1.40617E+12
2023-08-02T11:30:00-04:00,1.09368,1.09441,1.09364,1.09393,1.092878064,1.097810867,-39.9380805,1,37.04388068,-60.1886745,-130.5661469,81.33177813,-0.747128484,0.890736505,1.40538E+12
2023-08-02T11:45:00-04:00,1.09393,1.09398,1.09337,1.09382,1.092829257,1.09779478,-31.69014085,1,40.51138698,-62.55686274,-100.7828445,41.41540834,-0.714229531,0.872525219,1.40454E+12
2023-08-02T12:00:00-04:00,1.09382,1.0945,1.09371,1.09376,1.092803332,1.097729302,-24.36647173,1,42.39499304,-46.36321575,-77.9967899,39.67404976,-0.673583486,0.853322557,1.40369E+12
2023-08-02T12:15:00-04:00,1.09376,1.09463,1.09369,1.09456,1.092794999,1.097637372,22.32142857,1,42.84460163,-29.67853808,-58.55997418,79.65488523,-0.583932704,0.812842169,1.40281E+12
2023-08-02T12:30:00-04:00,1.09456,1.0949,1.09423,1.09442,1.092760499,1.097288635,79.67213115,1,42.42725409,-15.81338771,-42.92013576,48.27900694,-0.495381237,0.78386413,1.40193E+12
2023-08-02T12:45:00-04:00,1.09442,1.09527,1.0943,1.09505,1.092759449,1.096276771,82.96703297,1,45.10031803,6.037598131,-29.67488123,79.97626004,-0.377804769,0.729221608,1.40099E+12
2023-08-02T13:00:00-04:00,1.09505,1.09577,1.09501,1.09543,1.092759449,1.095716094,81.38138138,1,47.8108422,42.99863113,-8.563782457,82.41733614,-0.225508888,0.640410934,1.4E+12
2023-08-02T13:15:00-04:00,1.09543,1.09553,1.09509,1.09534,1.092759449,1.095691936,75.4601227,1,48.78995888,48.09803922,10.32846854,50.53066169,-0.090860069,0.543680417,1.39898E+12
2023-08-02T13:30:00-04:00,1.09534,1.09536,1.09492,1.09521,1.092759449,1.095691936,59.07335907,1,45.70669571,45.37412842,25.33900184,41.49583391,0.028568446,0.450981431,1.39794E+12
2023-08-02T13:45:00-04:00,1.09521,1.09534,1.09459,1.0946,1.092759449,1.095490743,22.71186441,1,42.28797983,31.86856029,34.87539144,17.87455476,0.129951053,0.360723626,1.39685E+12
2023-08-02T14:00:00-04:00,1.0946,1.09495,1.09451,1.09476,1.092759449,1.095026668,31.33333333,1,40.76395931,30.65365277,39.79860237,62.20933306,0.204260494,0.203814043,1.39581E+12
2023-08-02T14:15:00-04:00,1.09476,1.09481,1.0944,1.0944,1.092759449,1.095002309,19.39393939,1,41.30089232,25.50033966,36.29894407,29.39030309,0.233869224,-0.266081813,1.39466E+12
2023-08-02T14:30:00-04:00,1.0944,1.0944,1.09407,1.09416,1.092759449,1.095046078,-14.59854015,1,40.96037674,6.643002752,28.00793678,26.17794929,0.241980313,-0.404316418,1.39347E+12
2023-08-02T14:45:00-04:00,1.09416,1.09437,1.0941,1.09429,1.092759449,1.09509147,-4.761904762,1,48.31763162,16.05600578,22.14431225,58.4771693,0.230629089,-0.63403841,1.39224E+12
2023-08-02T15:00:00-04:00,1.09429,1.09458,1.09426,1.09429,1.092887504,1.095127323,-36.19047619,1,46.27870069,25.43416862,20.85743392,46.26645482,0.195831747,-0.652970957,1.39097E+12
2023-08-02T15:15:00-04:00,1.09429,1.0943,1.09373,1.09378,1.093195754,1.095134591,-73.99103139,1,51.51446135,-23.31227927,10.06424751,20.35502595,0.144256143,-0.492659403,1.38953E+12
2023-08-02T15:30:00-04:00,1.09378,1.09398,1.09347,1.09398,1.093389178,1.095134591,-58.11965812,1,46.37168802,-50.50534699,-5.136889821,60.46034943,0.091055235,-0.315116654,1.38813E+12
2023-08-02T15:45:00-04:00,1.09398,1.09429,1.09396,1.09397,1.094063581,1.095134591,-55.85585586,1,43.29424054,-32.0764642,-12.88078321,39.58197497,0.024752905,-0.254958786,1.38652E+12
2023-08-02T16:00:00-04:00,1.09397,1.09397,1.09359,1.09369,1.094042223,1.095134591,-48.14814815,1,41.73864032,-88.57570557,-33.80712548,21.00285896,-0.037570087,0.033519029,1.38492E+12
2023-08-02T16:15:00-04:00,1.09369,1.09376,1.09364,1.09375,1.093997001,1.095134591,-56.42458101,1,36.77258054,-100.2013142,-58.93422205,55.16743816,-0.095361102,0.154220007,1.38331E+12
2023-08-02T16:30:00-04:00,1.09375,1.09377,1.09352,1.09364,1.093969301,1.095134591,-49.35064935,1,37.62298433,-104.9183534,-75.25543688,35.09258403,-0.141196423,0.231358794,1.3817E+12
2023-08-02T16:45:00-04:00,1.09364,1.09386,1.09359,1.09378,1.093946371,1.095134591,-26.38888889,1,39.70995795,-90.57731403,-83.26983028,62.2080892,-0.172639794,0.174614278,1.38009E+12
2023-08-02T17:00:00-04:00,1.09378,1.09395,1.09363,1.09374,1.093930734,1.095134591,-40.74074074,1,39.25992513,-82.79682049,-93.41390154,42.23820269,-0.189487561,0.057226071,1.37849E+12
2023-08-02T17:15:00-04:00,1.09374,1.09385,1.09373,1.09378,1.09389666,1.095134591,-36.69064748,1,43.29850154,-73.61192051,-90.42114453,58.39531521,-0.184670213,0.165139692,1.37688E+12
2023-08-02T17:30:00-04:00,1.09378,1.094,1.09378,1.09398,1.093875994,1.094907132,18.51851852,1,45.22334808,-50.76303038,-80.53348776,76.85538792,-0.174134109,0.193355353,1.37527E+12
2023-08-02T17:45:00-04:00,1.09398,1.09408,1.09382,1.09389,1.093861395,1.094767777,-9.278350515,1,51.0505701,-45.23367157,-68.5965514,42.62252662,-0.158651644,0.297402285,1.37366E+12
2023-08-02T18:00:00-04:00,1.09389,1.09428,1.09389,1.09426,1.093861395,1.094767777,21.80451128,1,51.5793087,-6.735983005,-51.82828519,75.50884801,-0.118027345,0.547118136,1.37205E+12
2023-08-02T18:15:00-04:00,1.09426,1.0944,1.09423,1.09436,1.093861395,1.094422999,58.26086957,1,50.69393388,38.53716084,-27.56148893,75.77877698,-0.081940096,0.567701239,1.37045E+12
2023-08-02T18:30:00-04:00,1.09436,1.09444,1.09433,1.0944,1.093861395,1.094310699,57.52212389,1,53.8730665,66.2470024,0.410295655,76.04318208,-0.048508386,0.493171353,1.36884E+12
2023-08-02T18:45:00-04:00,1.0944,1.09446,1.09435,1.09444,1.093839895,1.09415334,75.47169811,1,48.49500109,83.65885417,27.29467257,78.95538609,-0.005460683,0.619322292,1.36723E+12
2023-08-02T19:00:00-04:00,1.09444,1.09457,1.09438,1.09455,1.093839895,1.094263094,74.75728155,1,42.69642622,111.8773946,58.71688581,86.25992548,0.029993524,0.420875367,1.36562E+12
2023-08-02T19:15:00-04:00,1.09455,1.09455,1.09439,1.09439,1.093839895,1.094277785,56.52173913,1,40.65419062,100.390117,80.14210582,33.5137886,0.055282068,0.313152076,1.36402E+12
2023-08-02T19:30:00-04:00,1.09439,1.09442,1.09425,1.09431,1.093839895,1.094290006,44.53781513,1,37.96929492,67.00572155,85.83581796,31.78603375,0.074076629,0.296056665,1.36241E+12
2023-08-02T19:45:00-04:00,1.09431,1.09453,1.0943,1.09434,1.093839895,1.094295006,35.29411765,1,39.39936344,79.30607187,88.44763185,54.46881601,0.088087301,0.243995474,1.3608E+12
2023-08-02T20:00:00-04:00,1.09434,1.09438,1.09404,1.09419,1.093839895,1.094295006,27.77777778,1,43.14486125,36.36363637,78.98858829,31.12080815,0.094303537,0.193749126,1.35919E+12
2023-08-02T20:15:00-04:00,1.09419,1.09422,1.09379,1.09398,1.093839895,1.094295006,-30.43478261,1,46.65517302,-17.53022452,53.10706446,21.53489576,0.084478768,-0.073372297,1.35759E+12
2023-08-02T20:30:00-04:00,1.09398,1.09411,1.09371,1.09387,1.093839895,1.094295006,-52.68817204,1,50.95551897,-45.32279315,23.96448243,22.98737747,0.071313695,0,1.35598E+12
2023-08-02T20:45:00-04:00,1.09387,1.09415,1.09375,1.094,1.093839895,1.094295006,-39.21568627,1,54.04148194,-25.04317789,5.554702536,63.67942565,0.056438175,0,1.35437E+12
2023-08-02T21:00:00-04:00,1.094,1.09425,1.09376,1.0941,1.093896906,1.094295006,-31.48148148,1,56.79664558,-11.18232647,-12.54297713,70.24166521,0.040714557,0,1.35276E+12
2023-08-02T21:15:00-04:00,1.0941,1.09461,1.094,1.09456,1.093922215,1.094295006,0.699300699,1,58.37103361,76.76767677,-4.462169051,88.00662098,0.042240577,0,1.35115E+12
2023-08-02T21:30:00-04:00,1.09456,1.0949,1.09453,1.09463,1.094009994,1.094538017,17.91044776,1,47.60631477,142.8441411,27.61270407,81.69853786,0.040240926,0,1.34955E+12
2023-08-02T21:45:00-04:00,1.09463,1.09493,1.09432,1.09438,1.094016711,1.094543215,4.635761589,1,50.45528308,95.1247959,55.70222188,31.16153661,0.027792196,0,1.34794E+12
2023-08-02T22:00:00-04:00,1.09438,1.09448,1.094,1.09418,1.094016711,1.094543215,-9.523809524,1,53.37455292,-1.801801798,60.3504971,25.70327147,0.012885337,0,1.34633E+12
2023-08-02T22:15:00-04:00,1.09418,1.09424,1.09386,1.09396,1.094016711,1.094543215,-13.14285714,1,55.37129306,-71.02040816,48.38288076,19.16051797,-0.006040974,0,1.34472E+12
2023-08-02T22:30:00-04:00,1.09396,1.09418,1.09392,1.09416,1.094016711,1.094548954,10.34482759,1,55.87223752,-54.18439716,22.19246597,66.46978483,-0.017289733,0,1.34312E+12
2023-08-02T22:45:00-04:00,1.09416,1.09418,1.09344,1.09351,1.093856941,1.094548954,-15.78947368,1,52.2106775,-169.1646522,-40.20929268,23.28257193,-0.042446071,0,1.34151E+12
2023-08-02T23:00:00-04:00,1.09351,1.09352,1.09324,1.09341,1.093643247,1.094548954,-26.22222222,1,48.1368372,-217.5065122,-102.7355543,30.57091063,-0.063185363,0,1.3399E+12
2023-08-02T23:15:00-04:00,1.09341,1.09345,1.09324,1.09325,1.093623923,1.094548954,-36.7965368,1,48.01073952,-191.4722446,-140.6696428,21.54776989,-0.085287479,0,1.33829E+12
2023-08-02T23:30:00-04:00,1.09325,1.09332,1.09302,1.09312,1.09339553,1.09455447,-72.72727273,1,43.12021669,-189.4251471,-164.3505906,19.57691817,-0.108604403,0,1.33669E+12
2023-08-02T23:45:00-04:00,1.09312,1.09351,1.09303,1.09347,1.09339553,1.09455447,-51.32743363,1,43.43677925,-132.4931175,-180.0123347,73.0372483,-0.115453775,0,1.33508E+12
2023-08-03T00:00:00-04:00,1.09347,1.09359,1.09317,1.09352,1.09339553,1.09455447,-41.74757282,1,43.56266746,-101.2825233,-166.4359089,68.54227002,-0.123176701,0,1.33347E+12
2023-08-03T00:15:00-04:00,1.09352,1.09356,1.09323,1.09331,1.09339553,1.09455447,-42.02898551,1,43.12021669,-97.84265447,-142.5031374,32.04948156,-0.13795956,0,1.33186E+12
2023-08-03T00:30:00-04:00,1.09331,1.09332,1.09229,1.09231,1.092738097,1.09455447,-57.89473684,1,34.14186004,-182.7514357,-140.7589756,13.07730166,-0.180396491,0,1.33026E+12
2023-08-03T00:45:00-04:00,1.09231,1.09251,1.09223,1.09232,1.092661288,1.09455447,-69.17293233,1,31.31599513,-186.6504772,-140.2040417,46.08869236,-0.221113346,0,1.32865E+12
2023-08-03T01:00:00-04:00,1.09232,1.09239,1.09191,1.09232,1.092346159,1.09455447,-59.2039801,1,27.74146438,-171.9253962,-148.0904974,38.9520253,-0.253907623,0,1.32704E+12
2023-08-03T01:15:00-04:00,1.09232,1.09294,1.0923,1.09281,1.092346159,1.09455447,-25,1,34.03600852,-101.3120365,-148.0964,72.787795,-0.263976766,0,1.32543E+12
2023-08-03T01:30:00-04:00,1.09281,1.09322,1.0927,1.09277,1.092346159,1.09455447,-21.05263158,1,37.99032837,-69.77956509,-142.4837821,44.10428731,-0.259003086,0,1.32382E+12
2023-08-03T01:45:00-04:00,1.09277,1.09408,1.09269,1.09395,1.092346159,1.094544023,24.92492492,1,44.57197985,8.306770986,-104.2721408,84.7565086,-0.208351742,0,1.32222E+12
2023-08-03T02:00:00-04:00,1.09395,1.09433,1.09344,1.09398,1.092346159,1.09454062,16.94352159,1,45.25946467,49.36389752,-57.06926585,74.72724183,-0.16108691,0,1.32061E+12
2023-08-03T02:15:00-04:00,1.09398,1.09425,1.09347,1.09368,1.092346159,1.094096558,4.90797546,1,45.44869012,41.51252319,-14.38168198,35.69576276,-0.114986018,0,1.319E+12
2023-08-03T02:30:00-04:00,1.09368,1.09397,1.09294,1.09295,1.092346159,1.093791903,-9.523809524,1,48.83216643,-15.42959805,2.794805711,18.30594082,-0.100430334,0,1.31739E+12
2023-08-03T02:45:00-04:00,1.09295,1.09305,1.09203,1.09216,1.092346159,1.093748712,-4.201680672,1,52.17595439,-124.7272037,-8.194722015,11.11803209,-0.11099922,0,1.31579E+12
2023-08-03T03:00:00-04:00,1.09216,1.09246,1.09149,1.09195,1.092205561,1.093743841,-9.814323607,1,48.67074213,-158.1308248,-41.48224118,15.71506684,-0.122170483,0,1.31418E+12
2023-08-03T03:15:00-04:00,1.09195,1.09215,1.09136,1.09201,1.092083005,1.09374096,-8.093994778,1,48.10270064,-147.6671477,-80.88845022,55.60285287,-0.122740173,0,1.31257E+12
2023-08-03T03:30:00-04:00,1.09201,1.09278,1.09175,1.09224,1.092083005,1.09374096,-15.96638655,1,50.22871235,-86.75042431,-106.5410397,69.41384478,-0.12053856,0,1.31096E+12
2023-08-03T03:45:00-04:00,1.09224,1.09245,1.09168,1.09188,1.092083005,1.09374096,-22.87917738,1,51.69140448,-104.6263834,-124.3803968,25.38812051,-0.131129018,0,1.30936E+12
2023-08-03T04:00:00-04:00,1.09188,1.09232,1.0914,1.09218,1.092083005,1.09374096,-58.80398671,1,51.3309906,-96.91463184,-118.8178824,65.68613912,-0.125001439,0,1.30775E+12
2023-08-03T04:15:00-04:00,1.09218,1.09227,1.09144,1.09177,1.092083005,1.093721864,-65.19174041,1,53.09972704,-101.3398026,-107.459678,26.16496941,-0.134330161,0,1.30614E+12
2023-08-03T04:30:00-04:00,1.09177,1.09192,1.09122,1.09168,1.091989858,1.093679678,-62.89308176,1,52.03938471,-112.8532199,-100.4968924,31.08138929,-0.162786194,0,1.30453E+12
2023-08-03T04:45:00-04:00,1.09168,1.09246,1.09164,1.09246,1.091989858,1.09364271,-15.17027864,1,52.59077821,-46.41407924,-92.42962342,80.39121885,-0.16819352,0,1.30292E+12
2023-08-03T05:00:00-04:00,1.09246,1.09383,1.09235,1.09349,1.091989858,1.093614439,38.32853026,1,55.40324528,69.40883588,-57.62257955,89.07089754,-0.129371873,0,1.30132E+12
2023-08-03T05:15:00-04:00,1.09349,1.09356,1.09267,1.09279,1.091989858,1.093606995,21.21212121,1,53.96448786,48.88171547,-28.46331009,30.85799381,-0.123824068,0,1.29971E+12
