time,open,high,low,close,Volume,Volume MA
2023-07-04T02:45:00-04:00,1926.39,1927.39,1925.94,1927.36,2492,1312.95
2023-07-04T03:00:00-04:00,1927.35,1927.57,1926.15,1926.67,2311,1361.7
2023-07-04T03:15:00-04:00,1926.68,1927.28,1925.9,1926.35,1972,1423
2023-07-04T03:30:00-04:00,1926.37,1927.82,1926.12,1926.97,1892,1466.9
2023-07-04T03:45:00-04:00,1926.98,1928.36,1926.86,1927.91,1689,1498.7
2023-07-04T04:00:00-04:00,1927.96,1928.23,1927.03,1927.64,2288,1558.85
2023-07-04T04:15:00-04:00,1927.65,1927.8,1926.16,1926.18,1729,1595.3
2023-07-04T04:30:00-04:00,1926.17,1927.85,1925.67,1927.32,2110,1656.75
2023-07-04T04:45:00-04:00,1927.33,1928.7,1927.23,1928.46,1605,1695.25
2023-07-04T05:00:00-04:00,1928.47,1929.97,1928.44,1929.55,2375,1778.85
2023-07-04T05:15:00-04:00,1929.53,1930.42,1929.3,1929.61,1784,1809.35
2023-07-04T05:30:00-04:00,1929.62,1930.55,1929.61,1929.73,1566,1783.2
2023-07-04T05:45:00-04:00,1929.74,1930.27,1929.38,1929.74,1573,1808.95
2023-07-04T06:00:00-04:00,1929.75,1930.5,1929.58,1930.41,1467,1836.65
2023-07-04T06:15:00-04:00,1930.4,1930.6,1928.86,1929.07,1786,1886.6
2023-07-04T06:30:00-04:00,1929.08,1929.55,1928.55,1929.52,1080,1881.65
2023-07-04T06:45:00-04:00,1929.53,1929.87,1928.73,1928.74,1203,1885.4
2023-07-04T07:00:00-04:00,1928.75,1929.58,1928.69,1929.05,1563,1873.7
2023-07-04T07:15:00-04:00,1929.04,1929.36,1928.38,1928.64,1064,1804.2
2023-07-04T07:30:00-04:00,1928.63,1928.85,1927.53,1927.96,1716,1763.25
2023-07-04T07:45:00-04:00,1927.97,1928.69,1927.91,1928.46,1436,1710.45
2023-07-04T08:00:00-04:00,1928.45,1930.24,1927.93,1930.03,2404,1715.1
2023-07-04T08:15:00-04:00,1930.02,1930.09,1927.66,1927.93,1959,1714.45
2023-07-04T08:30:00-04:00,1927.94,1928.06,1926.16,1926.37,2653,1752.5
2023-07-04T08:45:00-04:00,1926.36,1927.24,1926.18,1926.67,2438,1789.95
2023-07-04T09:00:00-04:00,1926.66,1927.02,1926.04,1926.81,2683,1809.7
2023-07-04T09:15:00-04:00,1926.8,1928.18,1926.78,1927.83,2620,1854.25
2023-07-04T09:30:00-04:00,1927.78,1928.86,1927.78,1928.33,2395,1868.5
2023-07-04T09:45:00-04:00,1928.34,1928.55,1927.79,1928.15,1728,1874.65
2023-07-04T10:00:00-04:00,1928.16,1928.99,1927.54,1928.81,2911,1901.45
2023-07-04T10:15:00-04:00,1928.82,1929.46,1928.15,1928.41,2040,1914.25
2023-07-04T10:30:00-04:00,1928.42,1928.64,1927.8,1928.15,1761,1924
2023-07-04T10:45:00-04:00,1928.14,1928.49,1927.36,1928.02,1577,1924.2
2023-07-04T11:00:00-04:00,1928.03,1928.1,1927.09,1927.22,2379,1969.8
2023-07-04T11:15:00-04:00,1927.21,1927.74,1927.05,1927.47,1553,1958.15
2023-07-04T11:30:00-04:00,1927.45,1927.76,1927.08,1927.51,1088,1958.55
2023-07-04T11:45:00-04:00,1927.52,1927.65,1926.78,1926.95,1215,1959.15
2023-07-04T12:00:00-04:00,1926.96,1927.09,1925.63,1925.8,1737,1967.85
2023-07-04T12:15:00-04:00,1925.83,1926.21,1925.34,1925.43,1746,2001.95
2023-07-04T12:30:00-04:00,1925.44,1925.61,1924.2,1924.28,2085,2020.4
2023-07-04T12:45:00-04:00,1924.27,1924.64,1923.95,1924.06,1265,2011.85
2023-07-04T13:00:00-04:00,1924.05,1924.74,1923.9,1924.7,804,1931.85
2023-07-04T13:15:00-04:00,1924.68,1924.85,1924.33,1924.75,381,1852.95
2023-07-04T13:30:00-04:00,1924.76,1924.77,1924.58,1924.59,299,1735.25
2023-07-04T13:45:00-04:00,1924.58,1925.72,1924.25,1925.37,998,1663.25
2023-07-04T14:00:00-04:00,1925.44,1925.48,1924.86,1924.91,815,1569.85
2023-07-04T14:15:00-04:00,1924.95,1925.85,1924.91,1925.77,726,1475.15
2023-07-04T14:30:00-04:00,1925.84,1925.84,1925.84,1925.84,1,1355.45
2023-07-04T18:00:00-04:00,1925.85,1926.46,1925.01,1925.28,661,1302.1
2023-07-04T18:15:00-04:00,1925.29,1926.51,1925.03,1926.46,975,1205.3
2023-07-04T18:30:00-04:00,1926.45,1927.05,1926.4,1926.83,850,1145.8
2023-07-04T18:45:00-04:00,1926.8,1926.88,1925.77,1926.07,697,1092.6
2023-07-04T19:00:00-04:00,1926.08,1926.08,1924.8,1925.05,826,1055.05
2023-07-04T19:15:00-04:00,1925.04,1926.08,1925.03,1925.96,545,963.35
2023-07-04T19:30:00-04:00,1925.97,1926.26,1925.86,1925.99,373,904.35
2023-07-04T19:45:00-04:00,1925.98,1926.24,1925.74,1926.22,694,884.65
2023-07-04T20:00:00-04:00,1926.23,1926.61,1925.79,1925.85,1242,886
2023-07-04T20:15:00-04:00,1925.84,1926.53,1925.67,1926.53,913,844.8
2023-07-04T20:30:00-04:00,1926.52,1927.03,1926.48,1926.72,843,799.65
2023-07-04T20:45:00-04:00,1926.7,1926.8,1926.29,1926.62,881,739.45
2023-07-04T21:00:00-04:00,1926.64,1926.74,1924.97,1925.14,1259,739.15
2023-07-04T21:15:00-04:00,1925.13,1926.34,1925.12,1926.19,1293,763.6
2023-07-04T21:30:00-04:00,1926.18,1926.65,1924.99,1925.22,1963,842.7
2023-07-04T21:45:00-04:00,1925.21,1925.28,1923.91,1924.08,1912,923.35
2023-07-04T22:00:00-04:00,1924.07,1924.22,1923.03,1923.63,1458,946.35
2023-07-04T22:15:00-04:00,1923.62,1924.08,1923.29,1924,1000,955.6
2023-07-04T22:30:00-04:00,1924.02,1924.13,1923.13,1923.48,1344,986.5
2023-07-04T22:45:00-04:00,1923.49,1924.65,1923.24,1924.6,875,1030.2
2023-07-04T23:00:00-04:00,1924.61,1925.01,1924.19,1924.86,955,1044.9
2023-07-04T23:15:00-04:00,1924.87,1924.9,1923.98,1924.26,968,1044.55
2023-07-04T23:30:00-04:00,1924.25,1924.88,1924.05,1924.3,835,1043.8
2023-07-04T23:45:00-04:00,1924.31,1924.63,1924.25,1924.33,533,1035.6
2023-07-05T00:00:00-04:00,1924.34,1925.09,1924.1,1924.98,488,1018.7
2023-07-05T00:15:00-04:00,1924.99,1925.07,1924.68,1924.85,710,1026.95
2023-07-05T00:30:00-04:00,1924.86,1925.32,1924.57,1924.86,976,1057.1
2023-07-05T00:45:00-04:00,1924.85,1925.9,1924.84,1925.46,709,1057.85
2023-07-05T01:00:00-04:00,1925.45,1925.63,1924.89,1925.47,1173,1054.4
2023-07-05T01:15:00-04:00,1925.49,1926.04,1925.32,1926.04,1072,1062.35
2023-07-05T01:30:00-04:00,1926.03,1926.37,1925.01,1925.26,1808,1110.6
2023-07-05T01:45:00-04:00,1925.25,1925.85,1925.15,1925.4,1069,1120
2023-07-05T02:00:00-04:00,1925.44,1925.7,1923.48,1923.8,2538,1183.95
2023-07-05T02:15:00-04:00,1923.79,1923.84,1921.99,1922.32,3308,1284.7
2023-07-05T02:30:00-04:00,1922.31,1922.74,1920.75,1921.6,3832,1378.15
2023-07-05T02:45:00-04:00,1921.59,1922.31,1920.83,1922,3216,1443.35
2023-07-05T03:00:00-04:00,1922.02,1923.54,1921.58,1923.29,3939,1567.4
2023-07-05T03:15:00-04:00,1923.28,1924.25,1923.02,1924.14,2796,1657.2
2023-07-05T03:30:00-04:00,1924.13,1926.03,1923.8,1925.67,2529,1716.45
2023-07-05T03:45:00-04:00,1925.68,1927.66,1925.22,1927.35,3041,1824.75
2023-07-05T04:00:00-04:00,1927.34,1928,1926.92,1926.94,3795,1966.75
2023-07-05T04:15:00-04:00,1926.93,1927.07,1925.08,1926.16,2195,2028.1
2023-07-05T04:30:00-04:00,1926.14,1927.1,1925.81,1926.87,1829,2077.8
2023-07-05T04:45:00-04:00,1926.88,1927.37,1926.54,1926.88,1442,2123.25
2023-07-05T05:00:00-04:00,1926.87,1928.86,1926.71,1927.93,2314,2214.55
2023-07-05T05:15:00-04:00,1927.94,1928.85,1927.58,1928.58,2118,2284.95
2023-07-05T05:30:00-04:00,1928.59,1928.65,1927.41,1927.75,2087,2340.5
2023-07-05T05:45:00-04:00,1927.74,1928.96,1927.73,1928.9,1499,2380
2023-07-05T06:00:00-04:00,1928.91,1929.38,1928.62,1929.02,1461,2394.4
2023-07-05T06:15:00-04:00,1929.01,1929.52,1928.39,1928.45,1408,2411.2
2023-07-05T06:30:00-04:00,1928.46,1928.7,1927.68,1927.86,1634,2402.5
2023-07-05T06:45:00-04:00,1927.85,1928.12,1926.54,1927.22,1561,2427.1
2023-07-05T07:00:00-04:00,1927.23,1928.18,1926.89,1927.99,1528,2376.6
2023-07-05T07:15:00-04:00,1927.98,1928.1,1926.17,1926.51,1783,2300.35
2023-07-05T07:30:00-04:00,1926.52,1927.67,1926.11,1927.64,2205,2219
