time,open,high,low,close,Plot,24H Volume,Accumulation/Distribution,Advance Decline Line,ADR_B,Plot,Aroon Up,Aroon Down,ADR,ADX
2023-06-16T04:00:00-04:00,1.09426,1.09467,1.09381,1.09463,1.094272122,NaN,-54368.30558,529.386947,0.8,2.893587995,57.14285714,78.57142857,0.00078,19.00631467
2023-06-16T04:15:00-04:00,1.09463,1.09527,1.09443,1.09486,1.094462159,NaN,-54300.28177,529.386947,0.8,2.893587995,50,71.42857143,0.000812143,18.89937792
2023-06-16T04:30:00-04:00,1.09486,1.09535,1.09459,1.09464,1.094607066,NaN,-57077.4923,529.386947,0.5,2.893587995,42.85714286,64.28571429,0.000845,18.92312713
2023-06-16T04:45:00-04:00,1.09464,1.09535,1.09451,1.09503,1.094753512,NaN,-56423.44468,529.386947,0.8,2.893587995,35.71428571,57.14285714,0.000875714,18.75785923
2023-06-16T05:00:00-04:00,1.09503,1.09511,1.09423,1.09423,1.094693053,NaN,-59111.44468,529.386947,0.8,2.893587995,28.57142857,50,0.000909286,17.96673523
2023-06-16T05:15:00-04:00,1.09423,1.09467,1.09395,1.09465,1.094632308,NaN,-56847.61134,529.386947,1.25,2.893587995,21.42857143,42.85714286,0.000919286,16.72051314
2023-06-16T05:30:00-04:00,1.09465,1.09485,1.09446,1.09479,1.094628345,NaN,-55624.30365,529.386947,2,2.893587995,14.28571429,35.71428571,0.00088,15.84871435
2023-06-16T05:45:00-04:00,1.09479,1.09495,1.09452,1.09493,1.094712249,NaN,-53933.699,529.386947,3.5,2.893587995,7.142857143,28.57142857,0.000835,15.23763132
2023-06-16T06:00:00-04:00,1.09493,1.09494,1.09461,1.09467,1.094757889,NaN,-55170.15354,529.386947,2,2.893587995,57.14285714,21.42857143,0.000746429,14.67019708
2023-06-16T06:15:00-04:00,1.09467,1.09473,1.09434,1.09442,1.094695281,NaN,-56130.84585,529.386947,1.25,2.893587995,50,14.28571429,0.000720714,13.74130402
2023-06-16T06:30:00-04:00,1.09442,1.09498,1.09429,1.09483,1.094673866,NaN,-55043.36759,529.386947,1.25,2.893587995,42.85714286,7.142857143,0.000709286,13.19897962
2023-06-16T06:45:00-04:00,1.09483,1.09495,1.09441,1.09444,1.094616787,NaN,-56406.92315,529.386947,1.25,2.893587995,35.71428571,14.28571429,0.000662857,12.69539267
2023-06-16T07:00:00-04:00,1.09444,1.09585,1.09443,1.09579,1.094856307,NaN,-52788.89498,529.386947,1.25,2.893587995,100,7.142857143,0.000706429,13.85644138
2023-06-16T07:15:00-04:00,1.09579,1.0958,1.09505,1.09574,1.095193222,NaN,-51284.45498,529.386947,1.25,2.893587995,92.85714286,7.142857143,0.000702857,14.93455805
2023-06-16T07:30:00-04:00,1.09574,1.09609,1.09556,1.09579,1.095505398,NaN,-51569.34177,529.386947,1.25,2.893587995,100,35.71428571,0.000679286,16.35808065
2023-06-16T07:45:00-04:00,1.09579,1.09659,1.09579,1.09601,1.095739088,NaN,-52672.74177,529.386947,1.25,2.893587995,100,28.57142857,0.000676429,18.3027137
2023-06-16T08:00:00-04:00,1.09601,1.09684,1.09592,1.09668,1.096026488,NaN,-50696.65481,529.386947,1.25,2.893587995,100,21.42857143,0.000687857,20.37937549
2023-06-16T08:15:00-04:00,1.09668,1.09705,1.09633,1.0965,1.09626702,NaN,-52605.09926,529.386947,1.25,2.893587995,100,14.28571429,0.000679286,22.52320818
2023-06-16T08:30:00-04:00,1.0965,1.09667,1.09527,1.09536,1.096174915,NaN,-55956.61354,529.386947,1.25,2.893587995,92.85714286,7.142857143,0.000716429,21.96149488
2023-06-16T08:45:00-04:00,1.09536,1.09549,1.09474,1.09509,1.095836383,NaN,-56191.88021,529.386947,0.8,2.893587995,85.71428571,35.71428571,0.000718571,20.51093487
2023-06-16T09:00:00-04:00,1.09509,1.0954,1.09423,1.09442,1.095318993,NaN,-58917.0426,529.386947,0.8,2.893587995,78.57142857,100,0.000774286,19.69146215
2023-06-16T09:15:00-04:00,1.09442,1.09561,1.09436,1.09532,1.095075261,NaN,-56940.8106,529.386947,0.8,2.893587995,71.42857143,92.85714286,0.000832857,18.58344931
2023-06-16T09:30:00-04:00,1.09532,1.09582,1.09472,1.09542,1.095090217,NaN,-55315.08333,531.203761,1.25,1.388145315,64.28571429,85.71428571,0.000887857,17.29830214
2023-06-16T09:45:00-04:00,1.09542,1.09549,1.09469,1.09534,1.095212137,NaN,-52025.08333,529.8642116,0.8,0.860869565,57.14285714,78.57142857,0.000917143,16.07073241
2023-06-16T10:00:00-04:00,1.09534,1.09671,1.09416,1.09418,1.095050628,NaN,-63418.5147,530.4664948,0.5,1.028816199,50,100,0.00105,16.5918629
2023-06-16T10:15:00-04:00,1.09418,1.09449,1.09314,1.0936,1.09460633,NaN,-65545.89989,531.2659792,0.285714286,1.047987616,42.85714286,100,0.001107857,15.53944771
2023-06-16T10:30:00-04:00,1.0936,1.09392,1.09326,1.09326,1.09405458,NaN,-71746.89989,529.4038859,0.285714286,0.786907148,35.71428571,92.85714286,0.001053571,14.56220505
2023-06-16T10:45:00-04:00,1.09326,1.09334,1.09176,1.09251,1.093461208,NaN,-72199.86191,527.5634792,0.285714286,0.790139907,28.57142857,100,0.001112857,15.05689263
2023-06-16T11:00:00-04:00,1.09251,1.09307,1.09229,1.09296,1.093097126,NaN,-68434.93884,525.5411322,0.5,0.762557078,21.42857143,92.85714286,0.001130714,15.51624539
2023-06-16T11:15:00-04:00,1.09296,1.09316,1.09234,1.09284,1.092913126,NaN,-67397.5242,522.8485498,0.5,0.620011912,14.28571429,85.71428571,0.001132143,15.80655862
2023-06-16T11:30:00-04:00,1.09284,1.0931,1.09234,1.09236,1.092751551,NaN,-71302.57683,520.0573676,0.285714286,0.605882353,7.142857143,78.57142857,0.001120714,16.07613519
2023-06-16T11:45:00-04:00,1.09236,1.09249,1.09216,1.09239,1.092603314,NaN,-70264.15259,517.2734855,0.285714286,0.61615566,50,71.42857143,0.001092857,16.52827551
2023-06-16T12:00:00-04:00,1.09239,1.09276,1.09239,1.0926,1.092528489,NaN,-69930.36881,514.6682534,0.5,0.622261693,42.85714286,64.28571429,0.001019286,16.47854349
2023-06-16T12:15:00-04:00,1.0926,1.09292,1.09257,1.09287,1.09258589,NaN,-68217.51167,512.5681281,0.8,0.734977862,35.71428571,57.14285714,0.000990714,16.15818293
2023-06-16T12:30:00-04:00,1.09287,1.09326,1.09272,1.09317,1.092766713,NaN,-66933.51167,510.6724092,1.25,0.776987718,28.57142857,50,0.000945714,15.29681
2023-06-16T12:45:00-04:00,1.09317,1.09338,1.09299,1.09337,1.092998792,NaN,-65336.81936,509.0951316,2,0.862718708,21.42857143,42.85714286,0.000884286,14.3029394
2023-06-16T13:00:00-04:00,1.09337,1.09349,1.09319,1.09343,1.093201768,NaN,-64370.21936,506.8824174,3.5,0.761241292,14.28571429,35.71428571,0.000827143,13.36439665
2023-06-16T13:15:00-04:00,1.09343,1.09394,1.09338,1.09377,1.093408698,NaN,-63736.93364,504.5239221,3.5,0.724287485,7.142857143,28.57142857,0.00081,13.19614569
2023-06-16T13:30:00-04:00,1.09377,1.09389,1.0935,1.09359,1.093536335,NaN,-64379.31826,501.9788735,3.5,0.659904535,7.142857143,21.42857143,0.000655714,13.03991266
2023-06-16T13:45:00-04:00,1.09359,1.09398,1.09351,1.09393,1.093670382,NaN,-63161.4672,499.55872,8,0.700729927,100,14.28571429,0.000592857,13.03839436
2023-06-16T14:00:00-04:00,1.09393,1.09415,1.09385,1.09414,1.093828077,NaN,-61457.20053,496.9721245,8,0.665675193,100,7.142857143,0.000567143,13.30987146
2023-06-16T14:15:00-04:00,1.09414,1.09425,1.09398,1.09409,1.093962425,NaN,-61729.97831,494.4864513,3.5,0.687537628,100,28.57142857,0.000473571,13.72275991
2023-06-16T14:30:00-04:00,1.09409,1.09414,1.09372,1.09411,1.094052089,NaN,-60299.40688,491.7332264,3.5,0.641145529,92.85714286,21.42857143,0.000447857,13.50681085
2023-06-16T14:45:00-04:00,1.09411,1.09455,1.09404,1.09444,1.094165231,NaN,-59077.99511,488.6616173,3.5,0.62543153,100,14.28571429,0.000425714,13.98794471
2023-06-16T15:00:00-04:00,1.09444,1.09444,1.09384,1.09396,1.094171659,NaN,-60105.79511,485.5258027,2,0.572463768,92.85714286,7.142857143,0.000414286,13.97817005
2023-06-16T15:15:00-04:00,1.09396,1.09435,1.0939,1.09413,1.094155066,NaN,-60074.01734,482.6211889,2,0.586711712,85.71428571,7.142857143,0.000422857,13.96909358
2023-06-16T15:30:00-04:00,1.09413,1.09433,1.09412,1.09418,1.094140489,NaN,-60675.73162,479.8404411,2,0.618911175,78.57142857,7.142857143,0.000411429,13.96066543
2023-06-16T15:45:00-04:00,1.09418,1.09424,1.09345,1.0935,1.09399719,NaN,-62723.02276,477.1880282,2,0.651108518,71.42857143,7.142857143,0.000442857,13.45370319
2023-06-16T16:00:00-04:00,1.0935,1.09387,1.09346,1.09371,1.093855702,NaN,-62364.99837,477.1880282,2,0.651108518,64.28571429,7.142857143,0.000433571,12.98295254
2023-06-16T16:15:00-04:00,1.09371,1.09394,1.09358,1.09363,1.093733312,NaN,-62827.22059,477.1880282,1.25,0.651108518,57.14285714,7.142857143,0.000431429,12.38117938
2023-06-16T16:30:00-04:00,1.09363,1.09386,1.09358,1.09375,1.093694436,NaN,-62734.22059,477.1880282,2,0.651108518,50,7.142857143,0.00043,11.82239003
2023-06-16T16:45:00-04:00,1.09375,1.09421,1.09373,1.09406,1.093773545,NaN,-62231.34559,477.1880282,2,0.651108518,42.85714286,71.42857143,0.000424286,11.48266276
2023-06-18T17:15:00-04:00,1.09406,1.09406,1.09355,1.09377,1.093825618,NaN,-62234.50245,477.1880282,1.25,0.651108518,35.71428571,64.28571429,0.000432857,10.72362014
2023-06-18T17:30:00-04:00,1.09377,1.09409,1.09294,1.09374,1.093828211,NaN,-62005.19811,477.1880282,1.25,0.651108518,28.57142857,100,0.000481429,11.15506342
2023-06-18T17:45:00-04:00,1.09374,1.09406,1.09349,1.09395,1.093840584,NaN,-61752.21565,477.1880282,1.25,0.651108518,21.42857143,92.85714286,0.000500714,11.55568933
2023-06-18T18:00:00-04:00,1.09395,1.09433,1.09384,1.09389,1.093857631,NaN,-62273.54218,477.1880282,0.8,0.651108518,14.28571429,85.71428571,0.000516429,11.24128675
2023-06-18T18:15:00-04:00,1.09389,1.09408,1.0937,1.09401,1.093905495,NaN,-61677.33166,477.1880282,1.25,0.651108518,7.142857143,78.57142857,0.000513571,11.24073158
2023-06-18T18:30:00-04:00,1.09401,1.0941,1.09392,1.09401,1.09395227,NaN,-61677.33166,477.1880282,1.25,0.651108518,7.142857143,71.42857143,0.00049,11.18686927
2023-06-18T18:45:00-04:00,1.09401,1.09431,1.094,1.09429,1.094047066,NaN,-61331.55746,477.1880282,2,0.651108518,7.142857143,64.28571429,0.000469286,10.57995689
2023-06-18T19:00:00-04:00,1.09429,1.0943,1.09415,1.09418,1.094124094,NaN,-61722.15746,477.1880282,1.25,0.651108518,7.142857143,57.14285714,0.000447857,10.0163954
2023-06-18T19:15:00-04:00,1.09418,1.09428,1.09398,1.09398,1.094126658,NaN,-62383.15746,477.1880282,0.8,0.651108518,64.28571429,50,0.000454286,9.924967134
2023-06-18T19:30:00-04:00,1.09398,1.09405,1.09386,1.09405,1.094095713,NaN,-61561.15746,477.1880282,1.25,0.651108518,57.14285714,42.85714286,0.000411429,10.13408884
2023-06-18T19:45:00-04:00,1.09405,1.0941,1.09391,1.09396,1.094043104,NaN,-61909.31536,477.1880282,1.25,0.651108518,50,35.71428571,0.000395714,10.16836833
2023-06-18T20:00:00-04:00,1.09396,1.09463,1.09396,1.0942,1.094055417,NaN,-62381.47954,477.1880282,1.25,0.651108518,100,28.57142857,0.000417857,10.1427328
2023-06-18T20:15:00-04:00,1.0942,1.09438,1.09407,1.09418,1.094098399,NaN,-62655.25373,477.1880282,1.25,0.651108518,92.85714286,21.42857143,0.00042,10.11892839
2023-06-18T20:30:00-04:00,1.09418,1.09421,1.09369,1.09372,1.094041988,NaN,-63847.71527,477.1880282,0.8,0.651108518,85.71428571,14.28571429,0.000422857,9.739419622
2023-06-18T20:45:00-04:00,1.09372,1.09397,1.09345,1.09365,1.093914021,NaN,-64152.79219,477.1880282,0.5,0.651108518,78.57142857,7.142857143,0.000423571,9.951468598
2023-06-18T21:00:00-04:00,1.09365,1.09405,1.09334,1.09346,1.093738709,NaN,-65182.15839,477.1880282,0.285714286,0.651108518,71.42857143,100,0.000392143,10.39379414
2023-06-18T21:15:00-04:00,1.09346,1.09381,1.09346,1.09361,1.093629912,NaN,-65365.72982,477.1880282,0.5,0.651108518,64.28571429,92.85714286,0.000376429,10.804525
2023-06-18T21:30:00-04:00,1.09361,1.09392,1.09346,1.09348,1.093561721,NaN,-66880.46895,477.1880282,0.5,0.651108518,57.14285714,85.71428571,0.000374286,10.82374067
2023-06-18T21:45:00-04:00,1.09348,1.09379,1.09347,1.09368,1.093568759,NaN,-66383.59395,477.1880282,0.5,0.651108518,50,78.57142857,0.00037,10.84158379
2023-06-18T22:00:00-04:00,1.09368,1.0939,1.09363,1.09373,1.093616103,NaN,-66697.03839,477.1880282,0.8,0.651108518,42.85714286,71.42857143,0.000376429,10.47580876
2023-06-18T22:15:00-04:00,1.09373,1.09403,1.09364,1.09401,1.093731782,NaN,-65628.19224,477.1880282,0.8,0.651108518,35.71428571,64.28571429,0.000382143,9.755314517
2023-06-18T22:30:00-04:00,1.09401,1.09407,1.09386,1.09386,1.093820264,NaN,-66762.19224,477.1880282,0.8,0.651108518,28.57142857,57.14285714,0.000386429,9.219973688
2023-06-18T22:45:00-04:00,1.09386,1.09393,1.09361,1.09363,1.093814827,NaN,-67722.06724,477.1880282,0.8,0.651108518,21.42857143,50,0.000387857,9.219992573
2023-06-18T23:00:00-04:00,1.09363,1.09367,1.09347,1.09355,1.09373475,NaN,-67964.26724,477.1880282,0.8,0.651108518,14.28571429,42.85714286,0.000388571,9.63120225
2023-06-18T23:15:00-04:00,1.09355,1.09363,1.09337,1.0936,1.0936548,NaN,-67095.03647,477.1880282,1.25,0.651108518,7.142857143,35.71428571,0.000393571,10.29550496
2023-06-18T23:30:00-04:00,1.0936,1.09379,1.09355,1.0937,1.093632415,NaN,-66762.53647,477.1880282,1.25,0.651108518,7.142857143,28.57142857,0.000362857,10.2820557
2023-06-18T23:45:00-04:00,1.0937,1.09377,1.09341,1.09369,1.093648098,NaN,-65983.64758,477.1880282,1.25,0.651108518,7.142857143,21.42857143,0.000366429,10.68915215
2023-06-19T00:00:00-04:00,1.09369,1.0937,1.09343,1.09352,1.093634036,NaN,-66331.31425,477.1880282,0.8,0.651108518,57.14285714,14.28571429,0.000348571,11.06717027
2023-06-19T00:15:00-04:00,1.09352,1.09366,1.09332,1.09353,1.093598464,NaN,-66060.25542,477.1880282,0.8,0.651108518,50,100,0.000335714,11.75546238
2023-06-19T00:30:00-04:00,1.09353,1.09355,1.09329,1.0933,1.093510259,NaN,-66919.64004,477.1880282,0.5,0.651108518,42.85714286,100,0.000303571,12.48656531
2023-06-19T00:45:00-04:00,1.0933,1.09347,1.09321,1.09346,1.093454599,NaN,-65822.10158,477.1880282,0.8,0.651108518,35.71428571,100,0.000297143,13.41371216
2023-06-19T01:00:00-04:00,1.09346,1.09352,1.09318,1.09349,1.093441293,NaN,-64748.21922,477.1880282,1.25,0.651108518,28.57142857,100,0.000288571,14.01369975
2023-06-19T01:15:00-04:00,1.09349,1.0937,1.09344,1.09364,1.093489985,NaN,-64136.52692,477.1880282,2,0.651108518,21.42857143,92.85714286,0.000284286,13.68828467
2023-06-19T01:30:00-04:00,1.09364,1.09405,1.09357,1.09403,1.093640241,NaN,-62788.11025,477.1880282,2,0.651108518,14.28571429,85.71428571,0.000299286,13.4046823
2023-06-19T01:45:00-04:00,1.09403,1.09413,1.09365,1.09402,1.093805014,NaN,-61818.52692,477.1880282,1.25,0.651108518,100,78.57142857,0.000305714,13.40793096
2023-06-19T02:00:00-04:00,1.09402,1.09403,1.09331,1.09355,1.093826405,NaN,-62583.86025,477.1880282,1.25,0.651108518,92.85714286,71.42857143,0.000342143,12.77883524
2023-06-19T02:15:00-04:00,1.09355,1.09367,1.09274,1.09284,1.093592028,NaN,-64233.81724,477.1880282,1.25,0.651108518,85.71428571,100,0.000385714,13.71530366
2023-06-19T02:30:00-04:00,1.09284,1.09326,1.09283,1.09304,1.093319856,NaN,-64280.53817,477.1880282,1.25,0.651108518,78.57142857,92.85714286,0.000402143,14.58488147
2023-06-19T02:45:00-04:00,1.09304,1.09336,1.09285,1.09294,1.093106075,NaN,-65614.77346,477.1880282,1.25,0.651108518,71.42857143,85.71428571,0.00042,15.00179649
2023-06-19T03:00:00-04:00,1.09294,1.0932,1.09259,1.09299,1.093010369,NaN,-64648.26527,477.1880282,1.25,0.651108518,64.28571429,100,0.000446429,16.00524013
2023-06-19T03:15:00-04:00,1.09299,1.09314,1.09264,1.09279,1.092941074,NaN,-65755.06527,477.1880282,0.8,0.651108518,57.14285714,92.85714286,0.000456429,16.93700922
2023-06-19T03:30:00-04:00,1.09279,1.09375,1.0925,1.09318,1.092966337,NaN,-65431.48927,477.1880282,0.8,0.651108518,50,100,0.000526429,15.75217444
2023-06-19T03:45:00-04:00,1.09318,1.09319,1.09252,1.09293,1.092979065,NaN,-64771.0415,477.1880282,0.5,0.651108518,42.85714286,92.85714286,0.00055,14.65197073
2023-06-19T04:00:00-04:00,1.09293,1.09357,1.09289,1.09333,1.093066845,NaN,-63902.51209,477.1880282,0.8,0.651108518,35.71428571,85.71428571,0.00058,14.63631555
2023-06-19T04:15:00-04:00,1.09333,1.09385,1.09316,1.0937,1.093250413,NaN,-62550.51209,477.1880282,1.25,0.651108518,28.57142857,78.57142857,0.000610714,15.23809782
2023-06-19T04:30:00-04:00,1.0937,1.0937,1.09269,1.09327,1.093353715,NaN,-62231.94774,477.1880282,1.25,0.651108518,21.42857143,71.42857143,0.000658571,14.44163728
2023-06-19T04:45:00-04:00,1.09327,1.09332,1.09269,1.09294,1.093299254,NaN,-62716.86837,477.1880282,0.8,0.651108518,14.28571429,64.28571429,0.000685,13.70206678
2023-06-19T05:00:00-04:00,1.09294,1.09296,1.09266,1.09268,1.093102932,NaN,-64499.6017,477.1880282,0.8,0.651108518,7.142857143,57.14285714,0.000672143,12.93142237
2023-06-19T05:15:00-04:00,1.09268,1.09285,1.09239,1.09266,1.092894012,NaN,-64122.73214,477.1880282,0.5,0.651108518,7.142857143,100,0.000670714,12.52441725
2023-06-19T05:30:00-04:00,1.09266,1.09266,1.09169,1.09184,1.09257232,NaN,-65442.70121,477.1880282,0.5,0.651108518,64.28571429,100,0.000688571,13.57676604
2023-06-19T05:45:00-04:00,1.09184,1.09215,1.09097,1.09108,1.092092219,NaN,-67810.15884,477.1880282,0.285714286,0.651108518,57.14285714,100,0.000706429,15.5565582
2023-06-19T06:00:00-04:00,1.09108,1.09163,1.09071,1.09162,1.091745062,NaN,-65332.22406,477.1880282,0.5,0.651108518,50,100,0.000741429,17.68763973
2023-06-19T06:15:00-04:00,1.09162,1.09168,1.09125,1.0916,1.091576888,NaN,-64230.87522,477.1880282,0.285714286,0.651108518,42.85714286,92.85714286,0.000735714,19.51851148
2023-06-19T06:30:00-04:00,1.0916,1.09184,1.0915,1.0918,1.091600484,NaN,-63157.22816,477.1880282,0.285714286,0.651108518,35.71428571,85.71428571,0.000716429,20.73941143
2023-06-19T06:45:00-04:00,1.0918,1.09197,1.0915,1.09197,1.091722135,NaN,-61573.22816,477.1880282,0.5,0.651108518,28.57142857,78.57142857,0.000714286,21.48916112
2023-06-19T07:00:00-04:00,1.09197,1.09215,1.09169,1.09204,1.091856341,NaN,-60757.7499,477.1880282,0.8,0.651108518,21.42857143,71.42857143,0.000657857,21.66585622
2023-06-19T07:15:00-04:00,1.09204,1.09221,1.09177,1.09211,1.09197121,NaN,-59969.02263,477.1880282,1.25,0.651108518,14.28571429,64.28571429,0.000641429,21.65721378
2023-06-19T07:30:00-04:00,1.09211,1.09259,1.09204,1.0924,1.092111002,NaN,-59534.13172,477.1880282,2,0.651108518,7.142857143,57.14285714,0.000632143,20.62977631
2023-06-19T07:45:00-04:00,1.0924,1.09273,1.09201,1.09212,1.092176863,NaN,-61111.9095,477.1880282,2,0.651108518,7.142857143,50,0.000634286,19.33464618
2023-06-19T08:00:00-04:00,1.09212,1.09251,1.09195,1.0925,1.092269276,NaN,-59153.44521,477.1880282,3.5,0.651108518,7.142857143,42.85714286,0.000602143,18.27222804
2023-06-19T08:15:00-04:00,1.0925,1.09294,1.09222,1.09254,1.092366488,NaN,-59357.11188,477.1880282,3.5,0.651108518,7.142857143,35.71428571,0.000608571,17.65184531
2023-06-19T08:30:00-04:00,1.09254,1.09254,1.09204,1.09236,1.092413977,NaN,-58795.71188,477.1880282,3.5,0.651108518,92.85714286,28.57142857,0.000622857,16.62836243
2023-06-19T08:45:00-04:00,1.09236,1.09261,1.09225,1.0926,1.092468227,NaN,-57424.37854,477.1880282,3.5,0.651108518,85.71428571,21.42857143,0.000615714,15.83942489
2023-06-19T09:00:00-04:00,1.0926,1.09261,1.09224,1.09234,1.092458943,NaN,-58386.48665,477.1880282,2,0.651108518,78.57142857,14.28571429,0.000572857,15.07981233
2023-06-19T09:15:00-04:00,1.09234,1.09234,1.09168,1.09225,1.092403795,NaN,-57013.39574,477.1880282,1.25,0.651108518,71.42857143,7.142857143,0.000535714,14.96640435
2023-06-19T09:30:00-04:00,1.09225,1.09236,1.09201,1.09219,1.09232204,NaN,-56943.76717,477.1880282,0.8,0.651108518,64.28571429,7.142857143,0.000495,14.8060617
2023-06-19T09:45:00-04:00,1.09219,1.09229,1.0917,1.09183,1.092173174,NaN,-57934.88581,477.1880282,0.5,0.651108518,57.14285714,7.142857143,0.000506429,15.29173831
2023-06-19T10:00:00-04:00,1.09183,1.09198,1.09126,1.09128,1.091903278,NaN,-60244.05248,477.1880282,0.5,0.651108518,50,100,0.000533571,16.49664943
2023-06-19T10:15:00-04:00,1.09128,1.09199,1.09121,1.09192,1.091767617,NaN,-58769.59094,477.1880282,0.5,0.651108518,42.85714286,100,0.000555714,17.69404261
2023-06-19T10:30:00-04:00,1.09192,1.09222,1.0917,1.09195,1.091764046,NaN,-58865.32171,477.1880282,0.5,0.651108518,35.71428571,92.85714286,0.00056,18.09837596
2023-06-19T10:45:00-04:00,1.09195,1.09262,1.0917,1.09228,1.091913019,NaN,-58084.5391,477.1880282,0.8,0.651108518,28.57142857,85.71428571,0.000594286,17.39708563
2023-06-19T11:00:00-04:00,1.09228,1.09264,1.09219,1.09242,1.09211189,NaN,-58036.78355,477.1880282,0.8,0.651108518,21.42857143,78.57142857,0.000587143,16.69532688
2023-06-19T11:15:00-04:00,1.09242,1.09289,1.09242,1.09272,1.092338128,NaN,-57601.97504,477.1880282,1.25,0.651108518,14.28571429,71.42857143,0.000569286,15.58339626
2023-06-19T11:30:00-04:00,1.09272,1.09282,1.09238,1.09257,1.092489364,NaN,-57730.56595,477.1880282,1.25,0.651108518,7.142857143,64.28571429,0.000560714,14.48899131
2023-06-19T11:45:00-04:00,1.09257,1.09269,1.09212,1.09218,1.092476918,NaN,-58517.67121,477.1880282,1.25,0.651108518,85.71428571,57.14285714,0.00055,14.09805408
2023-06-19T12:00:00-04:00,1.09218,1.09263,1.09192,1.09194,1.092323122,NaN,-59569.85431,477.1880282,1.25,0.651108518,78.57142857,50,0.000565,14.17554355
2023-06-19T12:15:00-04:00,1.09194,1.09216,1.09181,1.09212,1.092183982,NaN,-58944.99717,477.1880282,2,0.651108518,71.42857143,42.85714286,0.000564286,14.48133798
2023-06-19T12:30:00-04:00,1.09212,1.09215,1.09161,1.09187,1.092058201,NaN,-58976.99717,477.1880282,1.25,0.651108518,64.28571429,35.71428571,0.000576429,15.1745549
2023-06-19T12:45:00-04:00,1.09187,1.09189,1.09156,1.0916,1.091913371,NaN,-59633.81535,477.1880282,0.8,0.651108518,57.14285714,28.57142857,0.000552857,15.91879865
2023-06-19T13:00:00-04:00,1.0916,1.09172,1.09157,1.0917,1.091797161,NaN,-59309.68201,477.1880282,0.8,0.651108518,50,21.42857143,0.000538571,16.60988213
2023-06-19T13:15:00-04:00,1.0917,1.09182,1.09168,1.0918,1.091747142,NaN,-59091.11059,477.1880282,0.8,0.651108518,42.85714286,14.28571429,0.000506429,16.88121337
2023-06-19T13:30:00-04:00,1.0918,1.09189,1.09178,1.09186,1.091765309,NaN,-58976.56513,477.1880282,0.8,0.651108518,35.71428571,7.142857143,0.000462857,16.87355564
2023-06-19T13:45:00-04:00,1.09186,1.09189,1.09171,1.09173,1.091778677,NaN,-59164.78735,477.1880282,0.8,0.651108518,28.57142857,71.42857143,0.00042,17.05360441
2023-06-19T14:00:00-04:00,1.09173,1.0921,1.09171,1.09194,1.091818016,NaN,-59090.65915,477.1880282,1.25,0.651108518,21.42857143,64.28571429,0.000410714,16.43343357
2023-06-19T14:15:00-04:00,1.09194,1.09198,1.0918,1.09182,1.091835397,NaN,-59222.88137,477.1880282,1.25,0.651108518,14.28571429,57.14285714,0.000357857,15.85756064
2023-06-19T14:30:00-04:00,1.09182,1.09182,1.09164,1.09166,1.091804654,NaN,-59415.77026,477.1880282,0.8,0.651108518,7.142857143,50,0.000338571,15.81648666
2023-06-19T14:45:00-04:00,1.09166,1.09197,1.0916,1.09191,1.091805074,NaN,-59267.79729,477.1880282,1.25,0.651108518,7.142857143,42.85714286,0.000331429,15.19564503
2023-06-19T15:00:00-04:00,1.09191,1.09199,1.09187,1.09194,1.091836746,NaN,-59217.13062,477.1880282,2,0.651108518,7.142857143,35.71428571,0.000308571,14.54218214
2023-06-19T15:15:00-04:00,1.09194,1.09197,1.09191,1.09197,1.091890556,NaN,-59025.13062,477.1880282,2,0.651108518,7.142857143,28.57142857,0.000272143,13.93539517
2023-06-19T15:30:00-04:00,1.09197,1.09207,1.09189,1.09206,1.091954654,NaN,-58817.13062,477.1880282,2,0.651108518,7.142857143,21.42857143,0.000234286,12.95447238
2023-06-19T15:45:00-04:00,1.09206,1.09207,1.09181,1.09182,1.091952306,NaN,-59318.36139,477.1880282,1.25,0.651108518,7.142857143,14.28571429,0.000227857,12.36674885
2023-06-19T16:00:00-04:00,1.09182,1.0919,1.09173,1.09188,1.091925801,NaN,-59096.59668,477.1880282,2,0.651108518,42.85714286,7.142857143,0.000201429,12.13775776
2023-06-19T16:15:00-04:00,1.09188,1.09206,1.09179,1.09199,1.091920589,NaN,-58940.59668,477.1880282,2,0.651108518,35.71428571,7.142857143,0.000197143,11.32688204
2023-06-19T16:30:00-04:00,1.09199,1.09214,1.09199,1.09211,1.091965731,NaN,-58825.39668,477.1880282,3.5,0.651108518,100,50,0.000197143,10.90536073
2023-06-19T16:45:00-04:00,1.09211,1.09224,1.09201,1.09212,1.09203029,NaN,-58843.17929,477.1880282,8,0.651108518,100,42.85714286,0.000203571,10.9140544
2023-06-19T17:00:00-04:00,1.09212,1.09224,1.09182,1.09201,1.092057324,NaN,-58863.9412,477.1880282,3.5,0.651108518,92.85714286,35.71428571,0.000225714,10.20404568
2023-06-19T17:15:00-04:00,1.09201,1.09223,1.09192,1.09221,1.092094849,NaN,-58744.61862,477.1880282,3.5,0.651108518,85.71428571,28.57142857,0.000235,9.54475186
2023-06-19T17:30:00-04:00,1.09221,1.09227,1.09191,1.09209,1.092108885,NaN,-58744.61862,477.1880282,2,0.651108518,100,21.42857143,0.000232857,8.978869758
2023-06-19T17:45:00-04:00,1.09209,1.09222,1.09205,1.09222,1.092140063,NaN,-58609.61862,477.1880282,2,0.651108518,92.85714286,14.28571429,0.000232143,8.453407806
