time,open,high,low,close,Plot,Plot,Basis,Upper,Lower,ATR,Plot,Plot,Bollinger Bands %B,Bollinger Bands Width,BBPower,MF,Chaikin Oscillator
2023-07-20T00:15:00-04:00,1.12246,1.12246,1.12201,1.12234,1.120829492,1.122492267,1.1219775,1.123480748,1.120474252,0.000431743,0.001287265,-0.266666667,0.620572243,0.00267964,-2.58276E-05,0.208267438,959.656764
2023-07-20T00:30:00-04:00,1.12234,1.12235,1.12204,1.1223,1.121057543,1.122492267,1.1220695,1.123405965,1.120733035,0.000423047,0.001174382,-0.129032258,0.586234949,0.002382143,-0.000120709,0.214843163,1183.423143
2023-07-20T00:45:00-04:00,1.1223,1.12231,1.12204,1.12212,1.121294788,1.122492267,1.122151,1.123273994,1.121028006,0.000412115,0.001057794,-0.666666667,0.486197613,0.002001503,-0.000122037,0.191719785,1018.824457
2023-07-20T01:00:00-04:00,1.12212,1.12232,1.12189,1.12204,1.12172031,1.122492267,1.1222165,1.123134417,1.121298583,0.000413393,0.000911059,-0.186046512,0.403858373,0.001635899,-0.000206031,0.144216292,714.480276
2023-07-20T01:15:00-04:00,1.12204,1.12229,1.12192,1.12196,1.122040279,1.122492267,1.12227,1.122971684,1.121568316,0.000410293,0.000762412,-0.216216216,0.279102739,0.001250472,-0.00013517,0.091948503,145.956747
2023-07-20T01:30:00-04:00,1.12196,1.12196,1.12139,1.12144,1.121803725,1.122492267,1.122276,1.122946445,1.121605555,0.000421701,0.000593941,-0.912280702,-0.123466871,0.001194795,-0.00078586,0.019438797,-539.3436035
2023-07-20T01:45:00-04:00,1.12144,1.12186,1.12132,1.12169,1.121746352,1.122492267,1.1222705,1.12295806,1.12158294,0.000430151,0.000420882,0.462962963,0.07785512,0.001225302,-0.00084788,0.016950673,-471.2180657
2023-07-20T02:00:00-04:00,1.12169,1.12183,1.12079,1.12091,1.121277717,1.122492267,1.122233,1.123106364,1.121359636,0.000473712,0.000205824,-0.75,-0.257416503,0.001556475,-0.001092468,-0.019216502,-1130.125906
2023-07-20T02:15:00-04:00,1.12091,1.1213,1.12055,1.12119,1.121063945,1.12248904,1.122181,1.12316564,1.12119636,0.000493446,-5.53235E-05,0.373333333,-0.003229597,0.001754868,-0.001672116,-0.003815622,-809.0191828
2023-07-20T02:30:00-04:00,1.12119,1.12163,1.12081,1.12099,1.121063945,1.122404123,1.1220965,1.123180405,1.121012595,0.000516772,-0.000267471,-0.243902439,-0.010422762,0.001931929,-0.000861814,-0.118690237,-1020.175553
2023-07-20T02:45:00-04:00,1.12099,1.12111,1.12081,1.12106,1.121063945,1.122404123,1.1220205,1.123169351,1.120871649,0.000501288,-0.000438265,0.233333333,0.081973697,0.002047826,-0.001212983,-0.050549592,-532.7235635
2023-07-20T03:00:00-04:00,1.12106,1.12191,1.12081,1.12171,1.121063945,1.122323639,1.121979,1.123109609,1.120848391,0.000544053,-0.000522941,0.590909091,0.38103753,0.002015383,-0.000453985,0.068319774,535.7667893
2023-07-20T03:15:00-04:00,1.12171,1.12208,1.12133,1.12144,1.121063945,1.122323639,1.1219215,1.123038859,1.120804141,0.000558764,-0.000488794,-0.36,0.284536558,0.001991867,0.000278012,0.00914384,108.8698013
2023-07-20T03:30:00-04:00,1.12144,1.12189,1.11981,1.12017,1.12055375,1.122306275,1.121815,1.123152169,1.120477831,0.000667423,-0.000519824,-0.610576923,-0.115105661,0.002383938,-0.001033132,-0.019941224,-896.3926548
2023-07-20T03:45:00-04:00,1.12017,1.12056,1.1198,1.12054,1.120545375,1.122253648,1.1217165,1.123122818,1.120310182,0.000674036,-0.000724441,0.486842105,0.081709184,0.00250744,-0.00213697,0.024524415,-191.0169589
2023-07-20T04:00:00-04:00,1.12054,1.12117,1.12049,1.12113,1.120538837,1.122192283,1.1216585,1.123061101,1.120255899,0.000674462,-0.000763088,0.867647059,0.311600087,0.002500942,-0.000803118,0.073019066,966.9831964
2023-07-20T04:15:00-04:00,1.12113,1.12135,1.12053,1.12064,1.120538837,1.122166055,1.121563,1.122969884,1.120156116,0.000684858,-0.000860912,-0.597560976,0.171970227,0.002508793,-0.000414101,0.013445889,666.6943219
2023-07-20T04:30:00-04:00,1.12064,1.12091,1.12009,1.12031,1.120538837,1.121915449,1.121451,1.122882194,1.120019806,0.000694511,-0.001099706,-0.402439024,0.101381754,0.002552397,-0.001054943,-0.044648446,24.08065329
2023-07-20T04:45:00-04:00,1.12031,1.12098,1.12012,1.12085,1.120538837,1.121829904,1.1213645,1.12271938,1.12000962,0.000706331,-0.001152794,0.627906977,0.310130743,0.002416484,-0.000904237,-0.008496054,371.9110699
2023-07-20T05:00:00-04:00,1.12085,1.12101,1.12049,1.12083,1.120538837,1.121741914,1.121283,1.122558243,1.120007757,0.000693022,-0.001028206,-0.038461538,0.322386752,0.002274613,-0.000455061,0.019060798,746.8847444
2023-07-20T05:15:00-04:00,1.12083,1.12124,1.12079,1.12103,1.120511314,1.121724723,1.1212175,1.122400054,1.120034946,0.000675663,-0.000973118,0.444444444,0.420722465,0.002109411,5.99481E-05,0.010502506,878.5844527
2023-07-20T05:30:00-04:00,1.12103,1.12141,1.12099,1.12109,1.120482183,1.12154625,1.121157,1.122230631,1.120083369,0.000657402,-0.000904794,0.142857143,0.468797479,0.00191522,0.000399956,-0.030780821,477.9236255
2023-07-20T05:45:00-04:00,1.12109,1.12142,1.12108,1.1212,1.120447965,1.121397817,1.121111,1.122090345,1.120131655,0.00063473,-0.000730235,0.323529412,0.545438549,0.001747097,0.000442819,-0.034140899,53.45702171
2023-07-20T06:00:00-04:00,1.1212,1.12127,1.12036,1.12084,1.120447965,1.121397817,1.121051,1.121938015,1.120163985,0.000654392,-0.000627971,-0.395604396,0.38106179,0.001582471,-0.000373298,-0.023124499,-87.23345105
2023-07-20T06:15:00-04:00,1.12084,1.12124,1.12084,1.12109,1.120447965,1.121397817,1.1210075,1.121791257,1.120223743,0.000636221,-0.000522618,0.625,0.552631112,0.001398308,5.14589E-05,0.008323498,26.13030565
2023-07-20T06:30:00-04:00,1.12109,1.12167,1.12094,1.12125,1.120447965,1.121397817,1.120998,1.121764984,1.120231016,0.00064292,-0.000423588,0.219178082,0.664279897,0.001368394,0.000514108,0.027450609,-33.0951218
2023-07-20T06:45:00-04:00,1.12125,1.12125,1.12014,1.12041,1.120447965,1.121397817,1.120934,1.121672414,1.120195586,0.000676283,-0.000467676,-0.756756757,0.145185731,0.001317499,-0.000523622,-0.014814684,-495.7966308
2023-07-20T07:00:00-04:00,1.12041,1.12054,1.11999,1.11999,1.120447965,1.121397817,1.120888,1.12173352,1.12004248,0.000667262,-0.000597765,-0.763636364,-0.031034195,0.001508661,-0.00110739,-0.015090588,-1371.193009
2023-07-20T07:15:00-04:00,1.11999,1.1205,1.11985,1.1204,1.120447965,1.121397817,1.1208485,1.121707599,1.119989401,0.000666029,-0.000661206,0.630769231,0.238970691,0.001532944,-0.001167763,-0.014767218,-1111.449505
2023-07-20T07:30:00-04:00,1.1204,1.12124,1.1203,1.12085,1.120447965,1.121397817,1.1208415,1.121698151,1.119984849,0.000685599,-0.000673294,0.478723404,0.50496118,0.001528585,-3.79697E-06,0.016118151,-784.4052546
2023-07-20T07:45:00-04:00,1.12085,1.12127,1.12051,1.12069,1.120447965,1.121242035,1.120823,1.12167595,1.11997005,0.000690913,-0.000709529,-0.210526316,0.422035303,0.001522007,0.000259603,-0.035522819,-995.6206455
2023-07-20T08:00:00-04:00,1.12069,1.12069,1.11932,1.11966,1.120098689,1.121014924,1.1207205,1.121614177,1.119826823,0.000739419,-0.000775471,-0.751824818,-0.093335032,0.001594826,-0.001196055,-0.121247648,-1669.222344
2023-07-20T08:15:00-04:00,1.11966,1.11994,1.1191,1.11947,1.11988482,1.121014924,1.120622,1.12160641,1.11963759,0.000746604,-0.000835059,-0.226190476,-0.085121775,0.0017569,-0.001842333,-0.082448692,-1932.660402
2023-07-20T08:30:00-04:00,1.11947,1.11947,1.11768,1.11794,1.118565338,1.121014924,1.1205105,1.122032702,1.118988298,0.000821132,-0.001038588,-0.854748603,-0.344336027,0.002716979,-0.003017714,-0.143518163,-4005.512938
2023-07-20T08:45:00-04:00,1.11794,1.11859,1.11779,1.11825,1.118556804,1.120988039,1.120396,1.122208859,1.118583141,0.000819623,-0.001435618,0.3875,-0.091882927,0.003236103,-0.003263755,-0.179399119,-4243.040072
2023-07-20T09:00:00-04:00,1.11825,1.11853,1.11719,1.11759,1.118113124,1.120988039,1.120219,1.122370306,1.118067694,0.000856792,-0.001914118,-0.492537313,-0.111024289,0.003840866,-0.003286075,-0.248732048,-4684.834843
2023-07-20T09:15:00-04:00,1.11759,1.1187,1.11759,1.11862,1.118113124,1.120988039,1.120118,1.122368161,1.117867839,0.000874879,-0.002167588,0.927927928,0.167134911,0.004017721,-0.002463779,-0.164903407,-3435.094728
2023-07-20T09:30:00-04:00,1.11862,1.1188,1.11787,1.11797,1.118113124,1.120962236,1.120001,1.122434901,1.117567099,0.000878816,-0.002293706,-0.698924731,0.082768634,0.004346249,-0.001681811,-0.199027395,-3916.529188
2023-07-20T09:45:00-04:00,1.11797,1.11849,1.11791,1.11832,1.118094567,1.120957012,1.1198745,1.122380664,1.117368336,0.000857472,-0.002253853,0.603448276,0.189864694,0.004475795,-0.001707266,-0.197759554,-3206.691729
2023-07-20T10:00:00-04:00,1.11832,1.11886,1.11642,1.11662,1.117478111,1.120891311,1.119664,1.122499379,1.116828621,0.00097051,-0.002245176,-0.696721311,-0.036788846,0.005064697,-0.002131942,-0.27826048,-4517.790719
2023-07-20T10:15:00-04:00,1.11662,1.11675,1.11485,1.11486,1.1159923,1.12088518,1.1193555,1.122805309,1.115905691,0.001036902,-0.002486882,-0.926315789,-0.151557898,0.006163919,-0.004713094,-0.353885456,-6943.607656
2023-07-20T10:30:00-04:00,1.11486,1.11503,1.11403,1.11432,1.11515807,1.120793196,1.119017,1.123006035,1.115027965,0.001034266,-0.003010471,-0.54,-0.088738811,0.007129535,-0.006156937,-0.354250567,-8137.839344
2023-07-20T10:45:00-04:00,1.11432,1.11478,1.11412,1.11468,1.115111263,1.120793196,1.118691,1.122968396,1.114413604,0.001007533,-0.003597029,0.545454545,0.031139967,0.007647145,-0.005480232,-0.283083808,-6561.772422
2023-07-20T11:00:00-04:00,1.11468,1.11525,1.11465,1.11484,1.115063136,1.120365433,1.118391,1.122860733,1.113921267,0.000978423,-0.004062618,0.266666667,0.102772722,0.00799315,-0.00380877,-0.294688311,-5717.626339
2023-07-20T11:15:00-04:00,1.11484,1.11492,1.11414,1.11421,1.115037823,1.120365433,1.118047,1.122688595,1.113405405,0.00096425,-0.0044955,-0.807692308,0.086672252,0.008303041,-0.003893232,-0.327422979,-5743.027121
2023-07-20T11:30:00-04:00,1.11421,1.11429,1.11351,1.1136,1.11449504,1.120365433,1.1176645,1.122445975,1.112883025,0.000951089,-0.004656088,-0.782051282,0.07497421,0.008556189,-0.004331341,-0.34432235,-5856.42987
2023-07-20T11:45:00-04:00,1.1136,1.1137,1.11319,1.11347,1.114127536,1.120365433,1.1173175,1.122256333,1.112378667,0.000919583,-0.004630147,-0.254901961,0.110484935,0.008840519,-0.004499721,-0.322579203,-5264.70172
2023-07-20T12:00:00-04:00,1.11347,1.11387,1.11332,1.11334,1.114088783,1.120211889,1.116985,1.122053086,1.111916914,0.000893184,-0.004587765,-0.236363636,0.140396819,0.009074583,-0.003526904,-0.322737397,-5310.539221
2023-07-20T12:15:00-04:00,1.11334,1.11345,1.11267,1.11287,1.113556905,1.1195477,1.1166085,1.121724425,1.111492575,0.0008851,-0.004756353,-0.602564103,0.134621322,0.009163328,-0.003885918,-0.353118505,-5311.239575
2023-07-20T12:30:00-04:00,1.11287,1.11292,1.11196,1.11201,1.112854214,1.11881193,1.1161665,1.121267717,1.111065283,0.00089045,-0.004927588,-0.895833333,0.092597187,0.009140602,-0.004270787,-0.380160451,-5516.767561
2023-07-20T12:45:00-04:00,1.11201,1.11243,1.11184,1.11241,1.112703793,1.118388737,1.1157525,1.12065828,1.11084672,0.000868989,-0.005021618,0.677966102,0.159330405,0.00879367,-0.004262103,-0.343032458,-4417.416089
2023-07-20T13:00:00-04:00,1.11241,1.11265,1.11232,1.11241,1.112650413,1.117973095,1.11539,1.120156739,1.110623261,0.00083049,-0.004977882,0,0.187417326,0.008547215,-0.003031802,-0.338299063,-3899.899768
2023-07-20T13:15:00-04:00,1.11241,1.11267,1.11218,1.11266,1.112618372,1.117973095,1.1150495,1.119568276,1.110530724,0.000806169,-0.004972912,0.510204082,0.235603197,0.008105068,-0.002768688,-0.317222618,-2709.834021
2023-07-20T13:30:00-04:00,1.11266,1.11334,1.11244,1.11333,1.112618372,1.117973095,1.114819,1.11919246,1.11044554,0.000812871,-0.004775735,0.744444444,0.329768666,0.007846046,-0.001701732,-0.238366517,-1354.729284
2023-07-20T13:45:00-04:00,1.11333,1.11346,1.11301,1.11302,1.112596481,1.117973095,1.1145575,1.11869834,1.11041666,0.000786952,-0.004387912,-0.688888889,0.314349257,0.007430464,-0.000805771,-0.276632655,-1062.126199
2023-07-20T14:00:00-04:00,1.11302,1.11306,1.11275,1.11281,1.112551833,1.117973095,1.1143185,1.118279511,1.110357489,0.000752884,-0.003989941,-0.677419355,0.30958146,0.007109298,-0.001229232,-0.273492394,-1132.34455
2023-07-20T14:15:00-04:00,1.11281,1.11289,1.11241,1.11242,1.11252865,1.117973095,1.1140085,1.117519268,1.110497732,0.000733392,-0.003704,-0.8125,0.27376744,0.006302946,-0.001425056,-0.348310777,-1525.883613
2023-07-20T14:30:00-04:00,1.11242,1.11275,1.11232,1.1127,1.112502785,1.115855786,1.113745,1.116786628,1.110703372,0.000711721,-0.003438471,0.651162791,0.328216986,0.005461982,-0.001465762,-0.285227779,-1133.532267
2023-07-20T14:45:00-04:00,1.1127,1.11304,1.11258,1.11263,1.112482506,1.114471628,1.1134605,1.115694389,1.111226611,0.000693741,-0.003212412,-0.152173913,0.314113394,0.004012515,-0.00073351,-0.345317025,-1326.913269
2023-07-20T15:00:00-04:00,1.11263,1.113,1.11262,1.11298,1.112456256,1.114471628,1.1132785,1.114983625,1.111573375,0.000671331,-0.003047559,0.921052632,0.412469756,0.00306325,-0.000677295,-0.252186608,-840.7109896
2023-07-20T15:15:00-04:00,1.11298,1.11306,1.11284,1.1129,1.112456256,1.114471628,1.1131805,1.114728873,1.111632127,0.000639093,-0.002810765,-0.363636364,0.409421051,0.00278189,-0.000326253,-0.153443093,-734.3074051
2023-07-20T15:30:00-04:00,1.1129,1.11335,1.1129,1.11329,1.112456256,1.114129465,1.113129,1.1145883,1.1116697,0.000625587,-0.002505765,0.866666667,0.555163441,0.002621978,-2.67879E-05,-0.086655013,-224.090114
2023-07-20T15:45:00-04:00,1.11329,1.11329,1.11294,1.1132,1.112456256,1.113533519,1.113055,1.114330751,1.111779249,0.000605902,-0.002182118,-0.257142857,0.556829283,0.002292341,-6.43897E-05,-0.173844795,250.7342427
2023-07-20T16:00:00-04:00,1.1132,1.11323,1.11286,1.11288,1.112456256,1.11318135,1.112957,1.113935777,1.111978223,0.000589052,-0.001907912,-0.864864865,0.460665188,0.001758876,-0.000128048,-0.169608302,230.6324944
2023-07-20T16:15:00-04:00,1.11288,1.11301,1.11286,1.11295,1.112456256,1.11318135,1.112894,1.11368655,1.11210145,0.000557691,-0.001648941,0.466666667,0.535328988,0.001424305,-0.000302613,-0.105969269,230.9060978
2023-07-20T16:30:00-04:00,1.11295,1.11299,1.11292,1.11293,1.112456256,1.112934687,1.1128605,1.11358453,1.11213647,0.000522856,-0.001440588,-0.285714286,0.54799527,0.001301205,-0.000217954,-0.061367709,164.1174721
2023-07-20T16:45:00-04:00,1.11293,1.11308,1.1128,1.11291,1.112456256,1.112934687,1.1128325,1.113501286,1.112163714,0.000505509,-0.001284059,-0.071428571,0.557940789,0.001201953,-0.00020396,-0.083020776,44.42053691
2023-07-20T17:00:00-04:00,1.11291,1.11325,1.11263,1.11323,1.112456256,1.112934687,1.112827,1.113480639,1.112173361,0.000513687,-0.001153324,0.516129032,0.808274128,0.001174736,-0.00025768,-0.004434166,52.73209377
2023-07-20T17:15:00-04:00,1.11323,1.11325,1.11305,1.1131,1.112743967,1.112934687,1.1128385,1.113502767,1.112174233,0.000491281,-0.000984088,-0.65,0.696833429,0.001193825,0.000153417,0.046946749,42.58844942
2023-07-20T17:30:00-04:00,1.1131,1.11334,1.11295,1.11311,1.112743967,1.112934687,1.1128935,1.113447225,1.112339775,0.000484046,-0.000803412,0.025641026,0.695494281,0.000995108,0.000132929,0.129807047,0.244255683
2023-07-20T17:45:00-04:00,1.11311,1.11352,1.1131,1.11349,1.112749403,1.11309977,1.1129475,1.113512615,1.112382385,0.000479472,-0.000590206,0.904761905,0.979990789,0.001015529,0.000345367,0.104949043,439.7176077
2023-07-20T18:00:00-04:00,1.11349,1.11368,1.11311,1.11365,1.112749403,1.113244793,1.1130095,1.113596781,1.112422219,0.000485938,-0.000353912,0.280701754,1.045309654,0.001055303,0.000368886,0.185163342,798.1689812
2023-07-20T18:15:00-04:00,1.11365,1.11365,1.1134,1.1135,1.112749403,1.113263314,1.1130515,1.113652774,1.112450226,0.000469085,-9.94118E-05,-0.6,0.872957801,0.001080407,0.000546188,0.103382817,833.3019084
2023-07-20T18:30:00-04:00,1.1135,1.11352,1.11329,1.1133,1.112749403,1.113281983,1.11305,1.113648632,1.112451368,0.000452008,7.61471E-05,-0.869565217,0.708809505,0.00107566,0.000292447,-0.005806559,624.3387229
2023-07-20T18:45:00-04:00,1.1133,1.11353,1.11329,1.11351,1.112749403,1.113297784,1.1130745,1.113705451,1.112443549,0.000436864,0.000199441,0.875,0.845114046,0.001133708,0.000230669,0.068554099,567.2093541
2023-07-20T19:00:00-04:00,1.11351,1.11366,1.11345,1.1136,1.112994994,1.113315006,1.113114,1.1137721,1.1124559,0.00042066,0.000277118,0.428571429,0.86924464,0.001182449,0.000433431,0.133665941,581.0464891
2023-07-20T19:15:00-04:00,1.1136,1.11362,1.11343,1.11346,1.112977495,1.113332505,1.113166,1.11375752,1.11257448,0.000404184,0.000330324,-0.736842105,0.748512285,0.001062771,0.000338655,0.210127509,450.7220478
2023-07-20T19:30:00-04:00,1.11346,1.11368,1.11344,1.11367,1.112977495,1.113343255,1.1132145,1.113804296,1.112624704,0.000392457,0.000378206,0.875,0.88615066,0.001059626,0.000318847,0.204155427,704.3911053
2023-07-20T19:45:00-04:00,1.11367,1.1138,1.11334,1.11345,1.112977495,1.113450929,1.1132555,1.113788322,1.112722678,0.000397281,0.000439441,-0.47826087,0.68251884,0.000957232,0.000324726,0.272769619,587.749809
2023-07-20T20:00:00-04:00,1.11345,1.1135,1.11298,1.1134,1.112977495,1.113450929,1.1132765,1.113797202,1.112755798,0.000406047,0.000424853,-0.096153846,0.618589816,0.000935441,-0.000333092,0.253516814,857.4542611
2023-07-20T20:15:00-04:00,1.1134,1.11351,1.11332,1.11335,1.112977495,1.113451453,1.113299,1.113790768,1.112807232,0.000390615,0.000397735,-0.263157895,0.551853698,0.000883443,3.3064E-05,0.234984243,625.5456472
2023-07-20T20:30:00-04:00,1.11335,1.11354,1.11298,1.11341,1.112977495,1.113451453,1.113305,1.113799105,1.112810895,0.000402714,0.000354588,0.107142857,0.606252671,0.000887637,-0.000280231,0.213713257,756.0788827
2023-07-20T20:45:00-04:00,1.11341,1.11381,1.11333,1.11374,1.112977495,1.113451453,1.113332,1.113858179,1.112805821,0.000408234,0.000341588,0.6875,0.887701021,0.000945232,0.000242659,0.239140324,1133.579626
2023-07-20T21:00:00-04:00,1.11374,1.11387,1.1131,1.11339,1.112977495,1.113451453,1.1133575,1.113841313,1.112873687,0.000434075,0.000293853,-0.454545455,0.53358736,0.000869106,8.94222E-05,0.21224082,979.7276501
2023-07-20T21:15:00-04:00,1.11339,1.11367,1.11321,1.11357,1.112977495,1.113451453,1.1133885,1.113842428,1.112934572,0.000435926,0.000295471,0.391304348,0.699921408,0.0008154,-3.76381E-05,0.257340786,1308.439447
2023-07-20T21:30:00-04:00,1.11357,1.11405,1.11354,1.11387,1.113286745,1.113617683,1.1134355,1.113884431,1.112986569,0.000441217,0.000332941,0.588235294,0.983927462,0.000806389,0.000554882,0.270843555,1666.476783
2023-07-20T21:45:00-04:00,1.11387,1.11394,1.11374,1.11392,1.113299071,1.113640914,1.113486,1.11391385,1.11305815,0.000423988,0.000407324,0.25,1.007186616,0.000768488,0.000529899,0.334029307,2166.975985
2023-07-20T22:00:00-04:00,1.11392,1.11406,1.11374,1.11401,1.113328547,1.113659823,1.113525,1.113992739,1.113057261,0.00041656,0.000443618,0.28125,1.018451294,0.000840105,0.000525627,0.354192037,2588.821592
2023-07-20T22:15:00-04:00,1.11401,1.11406,1.11369,1.11374,1.113328547,1.113662841,1.113557,1.113990364,1.113123636,0.000413234,0.000502794,-0.72972973,0.711139122,0.000778341,0.000446252,0.298295582,2174.748852
2023-07-20T22:30:00-04:00,1.11374,1.1141,1.11358,1.11404,1.113349693,1.113690557,1.1136035,1.114034604,1.113172396,0.00042086,0.000555294,0.576923077,1.006257925,0.000774251,0.000265359,0.335719691,2234.993674
2023-07-20T22:45:00-04:00,1.11404,1.11419,1.11381,1.11394,1.113360723,1.113783501,1.113626,1.114077548,1.113174452,0.000417942,0.000556588,-0.263157895,0.847692506,0.000810952,0.000518879,0.276719953,1924.730768
2023-07-20T23:00:00-04:00,1.11394,1.11405,1.1137,1.11379,1.113377159,1.113789151,1.113633,1.114090126,1.113175874,0.000413089,0.000524176,-0.428571429,0.671725169,0.000820963,0.000254753,0.225976191,1411.720418
2023-07-20T23:15:00-04:00,1.11379,1.11389,1.11368,1.11387,1.113377159,1.113808236,1.1136515,1.114115495,1.113187505,0.000398582,0.0004725,0.380952381,0.735455337,0.000833285,3.97887E-05,0.256283228,1365.090085
2023-07-20T23:30:00-04:00,1.11387,1.11398,1.11355,1.1136,1.113377159,1.113808236,1.1136665,1.114102632,1.113230368,0.000400827,0.000422412,-0.627906977,0.423761583,0.000783236,4.69617E-05,0.242437733,978.2172671
2023-07-20T23:45:00-04:00,1.1136,1.1137,1.11347,1.11361,1.113377159,1.113819071,1.1136715,1.114102604,1.113240396,0.000388625,0.000352735,0.043478261,0.428671564,0.000774204,-0.000275461,0.235634413,800.3305721
2023-07-21T00:00:00-04:00,1.11361,1.11373,1.11344,1.11371,1.113377159,1.113827164,1.113677,1.114107121,1.113246879,0.00038158,0.000256206,0.344827586,0.538361309,0.000772434,-0.000271824,0.25329018,957.3484395
2023-07-21T00:15:00-04:00,1.11371,1.11384,1.11365,1.1138,1.113377159,1.113844448,1.113694,1.114115255,1.113272745,0.000367896,0.000211676,0.473684211,0.625814461,0.000756501,2.55794E-05,0.274193353,1117.840819
2023-07-21T00:30:00-04:00,1.1138,1.11386,1.11374,1.11385,1.113386499,1.113867003,1.113703,1.114129479,1.113276521,0.000350189,0.000192471,0.416666667,0.672341602,0.000765875,0.000101925,0.264999305,1304.602173
2023-07-21T00:45:00-04:00,1.11385,1.11398,1.11365,1.11395,1.113386499,1.113867003,1.113728,1.114150829,1.113305171,0.000348747,0.000176588,0.303030303,0.76251776,0.000759303,7.45073E-05,0.309909868,1603.697735
2023-07-21T01:00:00-04:00,1.11395,1.11416,1.11386,1.11389,1.113481764,1.113868672,1.1137525,1.114152644,1.113352356,0.000345265,0.000230559,-0.2,0.671813281,0.00071855,0.000432435,0.244243799,1228.991581
2023-07-21T01:15:00-04:00,1.11389,1.1139,1.11359,1.11374,1.113481764,1.113868672,1.113772,1.11412728,1.11341672,0.000342746,0.000238882,-0.483870968,0.454965114,0.000637976,-8.21987E-05,0.269699442,952.419007
2023-07-21T01:30:00-04:00,1.11374,1.11385,1.11338,1.11377,1.113596588,1.113868672,1.11379,1.114104197,1.113475803,0.000351836,0.000193029,0.063829787,0.468172869,0.000564195,-0.000337599,0.27429632,1068.748228
2023-07-21T01:45:00-04:00,1.11377,1.11437,1.1137,1.1143,1.113715175,1.114001342,1.113818,1.114201541,1.113434459,0.000374562,0.000214,0.791044776,1.128354668,0.000688697,0.000354915,0.280145298,1478.77554
2023-07-21T02:00:00-04:00,1.1143,1.11435,1.11369,1.11416,1.113715175,1.114001342,1.1138565,1.114214174,1.113498826,0.00039495,0.000229265,-0.212121212,0.924268561,0.000642227,0.000238499,0.337944579,2012.743758
2023-07-21T02:15:00-04:00,1.11416,1.11448,1.11389,1.11443,1.113715175,1.114062987,1.1138995,1.114311688,1.113487312,0.000408882,0.000238529,0.457627119,1.14351699,0.000740081,0.000417285,0.349895319,2581.999043
2023-07-21T02:30:00-04:00,1.11443,1.11449,1.11418,1.11437,1.113715175,1.114083688,1.1139245,1.11438439,1.11346461,0.000401819,0.000328882,-0.193548387,0.984354771,0.000825712,0.000604815,0.346324973,2763.072773
2023-07-21T02:45:00-04:00,1.11437,1.11438,1.11353,1.11429,1.113715175,1.114083688,1.113943,1.114429666,1.113456334,0.000433832,0.000384235,-0.094117647,0.856507206,0.000873772,-0.00022873,0.352769482,3213.71771
2023-07-21T03:00:00-04:00,1.11429,1.11447,1.11371,1.11379,1.113715175,1.114083688,1.113932,1.114422045,1.113441955,0.00045713,0.000375088,-0.657894737,0.355115308,0.000879847,0.000121089,0.195443689,2066.466541
2023-07-21T03:15:00-04:00,1.11379,1.11391,1.11344,1.11365,1.113715175,1.114083688,1.1139275,1.114426093,1.113428907,0.000458049,0.000298294,-0.29787234,0.221716907,0.000895198,-0.000600495,0.208247928,1303.531241
2023-07-21T03:30:00-04:00,1.11365,1.11369,1.11256,1.1129,1.113105406,1.114083688,1.1138705,1.114536998,1.113204002,0.000506046,9.89412E-05,-0.663716814,-0.2280597,0.001196724,-0.001393282,0.085721174,40.69002664
2023-07-21T03:45:00-04:00,1.1129,1.11315,1.11248,1.11278,1.113037865,1.114083688,1.1138125,1.114629589,1.112995411,0.000517757,-0.000184176,-0.179104478,-0.131815864,0.001467194,-0.00171567,0.080718505,-609.3063886
2023-07-21T04:00:00-04:00,1.11278,1.11324,1.11251,1.11263,1.113037865,1.114083688,1.1137545,1.114720802,1.112788198,0.000532917,-0.000380029,-0.205479452,-0.081857613,0.001735215,-0.001297717,0.023401982,-1793.079684
2023-07-21T04:15:00-04:00,1.11263,1.11333,1.11213,1.1133,1.112767571,1.114083688,1.113726,1.114710447,1.112741553,0.000580566,-0.000627324,0.558333333,0.283634882,0.001767844,-0.001523758,0.082467663,-875.0251515
2023-07-21T04:30:00-04:00,1.1133,1.11377,1.11323,1.1135,1.112757814,1.114083688,1.113721,1.114708966,1.112733034,0.000577668,-0.000669971,0.37037037,0.388153997,0.001774171,1.39221E-05,0.093308467,-419.9096472
2023-07-21T04:45:00-04:00,1.1135,1.1135,1.11265,1.11281,1.112757814,1.11403932,1.113681,1.114745517,1.112616483,0.00059712,-0.000669971,-0.811764706,0.090894189,0.001911709,-0.000640924,0.044006639,-902.0395933
2023-07-21T05:00:00-04:00,1.11281,1.11321,1.11272,1.11278,1.112757814,1.114009549,1.1136345,1.114768845,1.112500155,0.000589469,-0.000631294,-0.06122449,0.123350978,0.002037195,-0.000685078,-0.020904094,-1851.93331
2023-07-21T05:15:00-04:00,1.11278,1.11314,1.11231,1.11288,1.112757814,1.114009549,1.1135885,1.114766061,1.112410939,0.00060665,-0.000636441,0.120481928,0.199166443,0.002114895,-0.001042924,-0.007039006,-1644.704764
2023-07-21T05:30:00-04:00,1.11288,1.1131,1.1122,1.11239,1.112757814,1.113944594,1.1135155,1.114795711,1.112235289,0.000627603,-0.000627882,-0.544444444,0.060423859,0.002299403,-0.00094822,-0.049481084,-2027.740129
