time,open,high,low,close,Basis,Upper,Lower,DEMA,Basis,Upper,Lower,Detrended Price Oscillator,ADX,+DI,-DI,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,EOM,Elder Force Index,EUR Index (Average)
2023-05-17T02:30:00-04:00,1.08602,1.08643,1.08579,1.08591,1.0864675000000017,1.195114250000002,0.9778207500000016,1.0857061448599465,1.086185,1.0873599999999999,1.08501,-0.0008542857142881388,26.936415248198404,21.083508732024704,28.7944087979814,42.138183616999534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.1143344138046364e-7,0.028569412724812483,16.418089727028295
2023-05-17T02:45:00-04:00,1.08591,1.08608,1.08515,1.08539,1.0863875000000018,1.1950262500000022,0.9777487500000017,1.085547540674515,1.086185,1.0873599999999999,1.08501,-0.001377619047621348,27.242801851733965,18.079497649430934,34.49691888659281,35.47032992665284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.1795555773950736e-7,-0.16768907480724957,16.41686599699027
2023-05-17T03:00:00-04:00,1.08539,1.08638,1.08529,1.08601,1.0863320000000019,1.1949652000000022,0.9776988000000016,1.0856629323688578,1.086185,1.0873599999999999,1.08501,-0.0007761904761931504,26.720797659644262,19.518938454977253,29.238635618849628,46.36744978537699,NaN,NaN,NaN,NaN,46.36744978537699,NaN,46.36744978537699,NaN,-2.489694603078525e-7,0.25244650730797136,16.420519980085444
2023-05-17T03:15:00-04:00,1.08601,1.0861399999999999,1.08387,1.08442,1.0861965000000018,1.194816150000002,0.9775768500000016,1.0851782657584832,1.085605,1.08734,1.08387,-0.0023752380952406504,27.979669114077698,14.546185920330995,37.72651339968992,31.62029314615684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.158957692603516e-7,-0.8434658508788686,16.409401885924016
2023-05-17T03:30:00-04:00,1.08442,1.08462,1.08386,1.08417,1.0860500000000017,1.194655000000002,0.9774450000000016,1.084747748497504,1.0856,1.08734,1.08386,-0.002625238095240512,29.15779177791387,13.32242558090696,34.66330493291854,30.004417800080418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.770991043804404e-7,-0.8710778721818053,16.40915087784575
2023-05-17T03:45:00-04:00,1.08417,1.08423,1.08311,1.08317,1.0858595000000018,1.1944454500000021,0.9772735500000016,1.0840891075105774,1.085115,1.08712,1.08311,-0.0036219047619072686,30.87469035479983,11.753177364261193,38.468036749902126,24.591089073992833,24.591089073992833,NaN,24.591089073992833,NaN,NaN,NaN,NaN,NaN,-7.114537754569671e-7,-1.2842096047273217,16.409670802340727
2023-05-17T04:00:00-04:00,1.08317,1.08404,1.08313,1.08382,1.0857015000000019,1.1942716500000021,0.9771313500000017,1.0838648129785209,1.0850650000000002,1.08702,1.08311,-0.002940000000002607,32.46895331905108,10.655006051518072,34.873732579461645,33.04677316615492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.446611579723718e-7,-0.7612653754805409,16.41327091795501
2023-05-17T04:15:00-04:00,1.08382,1.08438,1.08351,1.08432,1.0855800000000015,1.1941380000000017,0.9770220000000014,1.0838994719588642,1.08494,1.08677,1.08311,-0.0024023809523836537,33.11468350988585,13.149570658164519,31.813279090993642,38.73743271451328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.381577306687207e-7,-0.42858460755477396,16.417024757943526
2023-05-17T04:30:00-04:00,1.08432,1.08482,1.08398,1.08415,1.0854520000000016,1.1939972000000019,0.9769068000000015,1.0838772748279293,1.08494,1.08677,1.08311,-0.0024995238095264494,32.743034554892766,16.430081537349547,29.153066690166398,37.56826756863066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.268671859368477e-7,-0.43526109218980763,16.416370931869306
2023-05-17T04:45:00-04:00,1.08415,1.08426,1.08271,1.0829,1.0852700000000017,1.193797000000002,0.9767430000000016,1.0834239776710137,1.084735,1.08676,1.08271,-0.0036666666666691494,33.58219011406271,14.088960233617826,36.67403005504771,30.321538381339195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.477280195411758e-7,-1.0225452218769642,16.411551251468666
2023-05-17T05:00:00-04:00,1.0829,1.0829,1.08205,1.08212,1.0850605000000018,1.1935665500000021,0.9765544500000016,1.082832108383747,1.0844049999999998,1.08676,1.08205,-0.004400000000002624,34.81355625425615,12.995392912039634,39.854304864851805,26.842117895782962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.867965768451139e-7,-1.3212901901802567,16.410471284406178
2023-05-17T05:15:00-04:00,1.08212,1.08278,1.08211,1.08272,1.0848670000000016,1.1933537000000018,0.9763803000000014,1.0826408277045465,1.0844049999999998,1.08676,1.08205,-0.0037457142857169057,35.95696767015006,12.192079658022632,37.390701682995804,33.19279882186058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.467750609898444e-7,-0.872734448725963,16.40317633191212
2023-05-17T05:30:00-04:00,1.08272,1.08324,1.08259,1.0829199999999999,1.0846815000000016,1.1931496500000018,0.9762133500000015,1.0825935749616762,1.08434,1.08663,1.08205,-0.003496190476192984,36.10947804104428,15.745670659919972,35.122389576059945,35.21171857678904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.027453818910429e-7,-0.6765438131936904,16.40441151647044
2023-05-17T05:45:00-04:00,1.0829199999999999,1.08323,1.08259,1.08308,1.0845120000000015,1.1929632000000017,0.9760608000000014,1.0826339902077724,1.08429,1.08653,1.08205,-0.0032895238095262958,36.251094814017485,14.794021761121257,32.99963570389133,36.8557283991887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.988386580616402e-7,-0.5299518398802561,16.403333705786437
2023-05-17T06:00:00-04:00,1.08308,1.08312,1.08269,1.08287,1.0843325000000017,1.192765750000002,0.9758992500000016,1.082602096356963,1.08426,1.08647,1.08205,-0.0033709523809548614,36.38259610320688,14.174171984542454,31.616994989383638,35.579603883202125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.961761380253528e-7,-0.5150244341830892,16.39749611467206
2023-05-17T06:15:00-04:00,1.08287,1.08327,1.08277,1.08304,1.0841840000000018,1.1926024000000022,0.9757656000000017,1.0826536004381666,1.0842399999999999,1.08643,1.08205,-0.003060000000002505,36.17691923556544,14.963112705322121,30.040841451541375,37.467204908296125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.52334307811569e-7,-0.38185237215693235,16.40022899336836
2023-05-17T06:30:00-04:00,1.08304,1.08312,1.08245,1.0827499999999999,1.0840200000000018,1.192422000000002,0.9756180000000017,1.0825976190326099,1.0842399999999999,1.08643,1.08205,-0.0031628571428596874,36.322842755101625,13.958915322382381,31.23008142014636,35.55338307119604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.388334255286246e-7,-0.4239548904202689,16.40167566633763
2023-05-17T06:45:00-04:00,1.0827499999999999,1.08317,1.08267,1.08302,1.0839055000000015,1.1922960500000017,0.9755149500000014,1.0826650861717493,1.0842399999999999,1.08643,1.08205,-0.0027423809523832166,36.34189468584276,13.75631548887581,29.631863529424884,38.69323425807359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.267286821661928e-7,-0.2848584775030253,16.40638417278342
2023-05-17T07:00:00-04:00,1.08302,1.08327,1.08272,1.08324,1.0838020000000017,1.192182200000002,0.9754218000000016,1.0828016616939289,1.0842399999999999,1.08643,1.08205,-0.0023957142857167213,36.11787247884908,14.00926954496138,27.93815761865865,41.20674111577762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.1281908628356655e-7,-0.17690726643119908,16.409425813021286
2023-05-17T07:15:00-04:00,1.08324,1.08392,1.08313,1.08378,1.0836900000000016,1.1920590000000018,0.9753210000000014,1.0831010035603665,1.0842399999999999,1.08643,1.08205,-0.0017319047619073213,34.5036472762268,19.554994355650425,25.66865236819807,46.95542473503884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.1558882224224855e-8,0.01306520020182475,16.409696700875013
2023-05-17T07:30:00-04:00,1.08378,1.0841399999999999,1.08367,1.08408,1.0835985000000017,1.191958350000002,0.9752386500000015,1.0834277422124718,1.084215,1.08638,1.08205,-0.0012504761904787998,32.59024684147325,20.903263567453656,24.39878857016098,49.887015344455335,NaN,NaN,NaN,NaN,49.887015344455335,NaN,49.887015344455335,NaN,2.6770025610948687e-8,0.09768445731584026,16.4101192746222
2023-05-17T07:45:00-04:00,1.08408,1.08416,1.08246,1.0825,1.0834540000000017,1.191799400000002,0.9751086000000015,1.0830941452613203,1.084215,1.08638,1.08205,-0.002620000000002287,32.345451176139434,17.525949971209787,31.956598907795325,37.98135860996397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.8194236131741505e-7,-0.6033447508720998,16.40836092529054
2023-05-17T08:00:00-04:00,1.0825,1.08307,1.08244,1.08281,1.0832940000000018,1.191623400000002,0.9749646000000016,1.0829684774021304,1.084095,1.0861399999999999,1.08205,-0.0021390476190501495,32.13898628230885,16.464310283918383,30.213120865234522,40.958585148978656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.7527150146834637e-7,-0.40156692931893057,16.40538544267097
2023-05-17T08:15:00-04:00,1.08281,1.08317,1.08264,1.08264,1.0832050000000017,1.191525500000002,0.9748845000000016,1.082820510876164,1.083435,1.08482,1.08205,-0.0021342857142883087,31.746593340656027,16.589358417794344,28.64128195988877,39.82939961854227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.753552603422023e-7,-0.4087030822733704,16.405885466787346
2023-05-17T08:30:00-04:00,1.08264,1.0829,1.08136,1.08195,1.083094000000002,1.1914034000000022,0.9747846000000018,1.0824701918644986,1.0830899999999999,1.08482,1.08136,-0.0026552380952407084,32.588752075679395,14.266791227847154,36.268053334252386,35.54593526983558,35.54593526983558,35.54593526983558,35.54593526983558,NaN,NaN,NaN,NaN,NaN,-2.2309071201345746e-7,-0.7676683562343655,16.415951762831767
2023-05-17T08:45:00-04:00,1.08195,1.08314,1.08159,1.08238,1.083054500000002,1.1913599500000023,0.9747490500000019,1.0823799800224527,1.0830899999999999,1.08482,1.08136,-0.002053809523812289,32.91522309753295,14.427150628252488,31.489464803114895,39.88483382969217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.615711919420323e-7,-0.37653573391521594,16.416724597731772
2023-05-17T09:00:00-04:00,1.08238,1.08389,1.08238,1.08339,1.083033000000002,1.1913363000000021,0.9747297000000017,1.0826858452426453,1.0830899999999999,1.08482,1.08136,-0.0008809523809549802,31.943997697477737,18.707035325978364,27.66526822594043,48.63186347826143,NaN,NaN,NaN,NaN,48.63186347826143,NaN,48.63186347826143,NaN,-9.270193190273989e-8,0.44514365664423544,16.422159671646426
2023-05-17T09:15:00-04:00,1.08339,1.08364,1.08307,1.0830899999999999,1.082971500000002,1.1912686500000023,0.9746743500000018,1.082801765173863,1.0830899999999999,1.08482,1.08136,-0.001025714285717072,31.04214554028361,17.826931099194912,26.363708728325342,46.46902222111898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.682317176789997e-8,0.22696599140924728,16.42126832194127
2023-05-17T09:30:00-04:00,1.0830899999999999,1.08311,1.08186,1.08225,1.0828765000000018,1.191164150000002,0.9745888500000016,1.0825850833228876,1.08281,1.08426,1.08136,-0.0017223809523836398,31.332782912574253,16.04426942576682,33.40721364623559,40.97416334142406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.3208049550564206e-7,-0.3669377216491843,16.417414171492496
2023-05-17T09:45:00-04:00,1.08225,1.08232,1.08148,1.08155,1.082809000000002,1.1910899000000021,0.9745281000000018,1.0821810036053479,1.08276,1.08416,1.08136,-0.0023238095238122813,31.8904495912603,14.961533825291188,34.2056118995057,37.043151320167865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.2080225276405864e-7,-0.8021180471278185,16.422298343389006
2023-05-17T10:00:00-04:00,1.08155,1.08192,1.08101,1.0818699999999999,1.082796500000002,1.1910761500000022,0.9745168500000018,1.0820123524419085,1.082585,1.08416,1.08101,-0.0019309523809551976,32.740348428173455,13.869560663765862,35.4786768065951,39.88258167744159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.228809322361194e-7,-0.4304783261096584,16.431999816599607
2023-05-17T10:15:00-04:00,1.0818699999999999,1.08303,1.08178,1.08295,1.0828080000000022,1.1910888000000026,0.974527200000002,1.0822875215996308,1.082585,1.08416,1.08101,-0.0007585714285740508,31.858751033247884,21.171206887719755,32.02143367776035,48.349430660245176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.6749509963153894e-7,0.35415572047756416,16.435520474095096
2023-05-17T10:30:00-04:00,1.08295,1.08328,1.08222,1.08293,1.082808500000002,1.1910893500000024,0.9745276500000019,1.0824829289965878,1.082585,1.08416,1.08101,-0.0006161904761932124,30.71367972267699,21.368450102052734,29.40469849204352,48.21400976930121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2061467970471222e-7,0.2912563318378315,16.435302415539006
2023-05-17T10:45:00-04:00,1.08293,1.08294,1.08194,1.08206,1.082757500000002,1.1910332500000023,0.9744817500000018,1.0823126725707768,1.082585,1.08416,1.08101,-0.0013633333333358255,29.91362007632099,19.730377263248094,29.297016445122352,42.621611316344094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.985719107286451e-7,-0.4769260012817972,16.43767807826483
2023-05-17T11:00:00-04:00,1.08206,1.0823099999999999,1.08177,1.08219,1.082723500000002,1.1909958500000022,0.9744511500000018,1.0822404015554268,1.082585,1.08416,1.08101,-0.0010728571428597622,29.330698781309252,18.888337939630514,29.390243525230435,43.67296901321232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.966240126592704e-7,-0.32654085824156354,16.441587084071227
2023-05-17T11:15:00-04:00,1.08219,1.08299,1.0821399999999999,1.0827499999999999,1.082709000000002,1.1909799000000023,0.9744381000000018,1.0823937320433856,1.082585,1.08416,1.08101,-0.0003952380952407797,27.858474173279475,23.01117823126407,27.407458634401543,48.08580356086681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.203656459527472e-8,0.050267835792882964,16.450090021192857
2023-05-17T11:30:00-04:00,1.0827499999999999,1.08334,1.0826,1.08333,1.082738000000002,1.1910118000000023,0.9744642000000018,1.082714914273944,1.082585,1.08416,1.08101,0.00026999999999732793,26.056436576586144,24.4559261086369,25.777026551838127,52.257658061440814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.656570248838502e-8,0.28635528782248154,16.460287190145657
2023-05-17T11:45:00-04:00,1.08333,1.08363,1.08272,1.08293,1.082733500000002,1.1910068500000024,0.9744601500000019,1.0828010743305434,1.082585,1.08416,1.08101,-0.0001404761904788554,24.356357549523047,24.99723103736446,23.89455971629943,49.31436732128129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0975075636853473e-7,0.074590246705003,16.459649588740724
2023-05-17T12:00:00-04:00,1.08293,1.08347,1.08289,1.08341,1.0827420000000019,1.1910162000000022,0.9744678000000017,1.0830341737935454,1.082585,1.08416,1.08101,0.0003742857142832179,22.777712738678744,23.804023024596926,22.75398618347798,52.75327753726545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1206677098483737e-7,0.21040306860429925,16.46099794124175
2023-05-17T12:15:00-04:00,1.08341,1.08344,1.08302,1.0833599999999999,1.0827210000000018,1.190993100000002,0.9744489000000016,1.0831803904981248,1.082585,1.08416,1.08101,0.00042285714285461573,21.311828271466172,22.949728184464178,21.937375774014374,52.35479810962368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6343176439004344e-7,0.16719548737508588,16.4591175915355
2023-05-17T12:30:00-04:00,1.0833599999999999,1.08402,1.08331,1.08402,1.0827180000000018,1.190989800000002,0.9744462000000017,1.0835187535691306,1.082585,1.08416,1.08101,0.0012066666666641357,20.69259387767304,26.552208679237353,20.59198229186422,56.974759813718265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.195925685498236e-7,0.32867613203581736,16.46321759279763
2023-05-17T12:45:00-04:00,1.08402,1.08453,1.08396,1.08417,1.0828015000000017,1.191081650000002,0.9745213500000016,1.0838093557918091,1.08277,1.08453,1.08101,0.001405714285712012,20.688100232353797,29.720512339226982,19.555108119558714,57.97220225718172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.763572955318517e-7,0.3437366846021682,16.466966423410003
2023-05-17T13:00:00-04:00,1.08417,1.08479,1.08417,1.08468,1.0828950000000017,1.191184500000002,0.9746055000000016,1.0841933669826511,1.0829,1.08479,1.08101,0.0018761904761883663,20.954908176376506,30.40086289827521,18.465925987056796,61.26057689896048,NaN,NaN,NaN,NaN,61.26057689896048,NaN,61.26057689896048,NaN,4.879979746612054e-7,0.4608185868018619,16.472786862752255
2023-05-17T13:15:00-04:00,1.08468,1.08468,1.08416,1.08441,1.0829835000000019,1.1912818500000022,0.9746851500000017,1.084361399465484,1.0829,1.08479,1.08101,0.0015961904761883083,21.185098002789058,28.944713677284135,17.67355187392476,58.644501669960285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.484660434538746e-7,0.3203516458301694,16.474850059845668
2023-05-17T13:30:00-04:00,1.08441,1.0849,1.08425,1.0843099999999999,1.083101500000002,1.1914116500000023,0.9747913500000017,1.0844348842758778,1.0829550000000001,1.0849,1.08101,0.001537142857140461,21.64104249709013,29.24160772787348,16.6030150065164,57.662341452489365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.303554576314604e-7,0.24205855356864797,16.47400940418263
2023-05-17T13:45:00-04:00,1.0843099999999999,1.08442,1.08416,1.08438,1.083201500000002,1.1915216500000023,0.9748813500000018,1.0845021191834945,1.0829550000000001,1.0849,1.08101,0.001649523809521547,21.88836593491333,28.498011761366755,17.061058405258823,58.19019795211915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.137773480355674e-7,0.22158876020170118,16.474687838865428
2023-05-17T14:00:00-04:00,1.08438,1.08453,1.08408,1.08415,1.083239500000002,1.1915634500000023,0.9749155500000017,1.0844574647570293,1.0829550000000001,1.0849,1.08101,0.001425238095235759,22.250699161021245,28.314575455948283,16.288993388025442,55.73150504526769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5597643123838166e-7,0.13430608017289825,16.474525146788906
2023-05-17T14:15:00-04:00,1.08415,1.08418,1.08369,1.08391,1.0832805000000019,1.1916085500000022,0.9749524500000017,1.0843301873338105,1.0829550000000001,1.0849,1.08101,0.0011714285714263806,21.802701240358164,26.887750726485287,19.478942764906165,53.20525090449908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4880988958859333e-7,0.016548068719619696,16.475010370767492
2023-05-17T14:30:00-04:00,1.08391,1.08406,1.08367,1.08381,1.083358500000002,1.1916943500000021,0.9750226500000018,1.084195922289598,1.0829550000000001,1.0849,1.08101,0.0010628571428548117,21.34731610952093,25.77447285750923,18.884755516708864,52.144632115593524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7145010615300985e-7,-0.008658798240323458,16.475743462504756
2023-05-17T14:45:00-04:00,1.08381,1.08394,1.08364,1.08374,1.0834680000000019,1.1918148000000022,0.9751212000000017,1.084069355769718,1.0829550000000001,1.0849,1.08101,0.0009742857142833738,20.861618371858544,24.919733261925106,18.59011700444112,51.37262850519544,51.37262850519544,NaN,51.37262850519544,NaN,NaN,NaN,NaN,NaN,2.8618713968962113e-7,-0.027441827063138538,16.475589192546316
2023-05-17T15:00:00-04:00,1.08374,1.08425,1.08369,1.08417,1.083583000000002,1.1919413000000023,0.9752247000000018,1.0841299789662062,1.083335,1.0849,1.08177,0.0013985714285691397,20.88783667640292,26.822016934074394,17.428267934130268,55.71039918106703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5643999540419175e-7,0.07894129108877473,16.476665488597988
2023-05-17T15:15:00-04:00,1.08417,1.08428,1.08399,1.08406,1.083638500000002,1.1920023500000023,0.9752746500000018,1.0841307786533103,1.083335,1.0849,1.08177,0.001277142857140534,20.9576585432745,26.267051451872945,16.841269331771585,54.37415079425923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.371361020546746e-7,0.04640253521893924,16.479081842926856
2023-05-17T15:30:00-04:00,1.08406,1.08418,1.0839,1.08411,1.0836975000000018,1.192067250000002,0.9753277500000016,1.0841464593069245,1.083335,1.0849,1.08177,0.0013228571428547387,20.80097562145184,25.378280702927427,17.359013155581582,54.90363675117497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2574395143306663e-7,0.05279503018763186,16.480558828470244
2023-05-17T15:45:00-04:00,1.08411,1.08417,1.08391,1.0839699999999999,1.0837930000000018,1.192172300000002,0.9754137000000016,1.0841046365529607,1.083335,1.0849,1.08177,0.0010790476190452036,20.655484336902223,24.54768631397772,16.790877784493695,53.04733005923666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.175962056427569e-7,0.010892883017963054,16.48158666834909
2023-05-17T16:00:00-04:00,1.0839699999999999,1.084,1.08385,1.08386,1.083876500000002,1.1922641500000022,0.9754888500000017,1.0840328845283054,1.08352,1.0849,1.0821399999999999,0.0008928571428548082,20.35669270863875,24.05847390324242,17.2534138656886,51.571924918551254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.330521254156686e-8,-0.006691814556007255,16.480414581074417
2023-05-17T16:15:00-04:00,1.08386,1.08387,1.08369,1.0836999999999999,1.0839240000000019,1.1923164000000022,0.9755316000000017,1.083922447851394,1.08375,1.0849,1.0826,0.0006533333333307301,19.642428777126757,23.454417514030833,19.052026136609236,49.41888213267748,49.41888213267748,NaN,49.41888213267748,NaN,NaN,NaN,NaN,NaN,-2.7623103323032725e-8,-0.016570126762302767,16.479743699733334
2023-05-17T16:30:00-04:00,1.0836999999999999,1.0838,1.08367,1.08371,1.0839430000000019,1.1923373000000022,0.9755487000000017,1.0838464704641146,1.08381,1.0849,1.08272,0.0005476190476165765,18.923860171707616,23.00516522939925,18.981779554787508,49.56061605076959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.602696150992541e-8,-0.013735822939113598,16.483028565190878
2023-05-17T16:45:00-04:00,1.08371,1.08389,1.0836999999999999,1.08388,1.0839905000000019,1.1923895500000021,0.9755914500000017,1.0838535861176912,1.083895,1.0849,1.08289,0.0006333333333308211,18.46905684301122,23.71817620615213,18.42626196390781,52.021901618304476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.562990867140189e-8,0.010496437480760228,16.479741149101446
2023-05-17T17:00:00-04:00,1.08388,1.08399,1.0836,1.08398,1.0840190000000018,1.1924209000000021,0.9756171000000017,1.0838951966912727,1.08396,1.0849,1.08302,0.0007085714285688383,18.046739466364563,22.27701183957569,17.306645011880157,53.46053257926713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.723477723277479e-8,0.01033980355493719,16.477694908441606
2023-05-17T17:15:00-04:00,1.08398,1.08409,1.08384,1.08409,1.084055500000002,1.1924610500000024,0.9756499500000019,1.0839648195907141,1.084105,1.0849,1.08331,0.0007842857142832393,17.90857151381724,22.99049540543533,16.60992238901406,55.05694937529826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.678420052202694e-7,0.009978403047089572,16.47347061506921
2023-05-17T17:30:00-04:00,1.08409,1.08465,1.0839699999999999,1.08398,1.0840535000000018,1.192458850000002,0.9756481500000016,1.083974785462728,1.08425,1.0849,1.0836,0.0006033333333308466,18.960318675509665,29.25231120011251,14.85783362290952,53.095542796564075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000012707856500712907,0.0056457740403610505,16.475387979073787
2023-05-17T17:45:00-04:00,1.08398,1.08408,1.08387,1.08392,1.084041000000002,1.1924451000000023,0.9756369000000018,1.0839597722023078,1.08425,1.0849,1.0836,0.0004185714285689368,19.591236264174153,28.26086529743737,15.968206446476179,52.00720859722332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.920586365287883e-7,0.0043163777488813455,16.473676192115825
2023-05-17T18:00:00-04:00,1.08392,1.08426,1.08391,1.0842,1.0840170000000018,1.1924187000000022,0.9756153000000016,1.0840493728275467,1.08425,1.0849,1.0836,0.0005942857142833269,20.5178155707986,29.589415930976987,15.052510664128537,56.489403272372805,NaN,NaN,NaN,NaN,56.489403272372805,NaN,56.489403272372805,NaN,5.508639279715719e-7,0.027299752356188894,16.480255856071214
2023-05-17T18:15:00-04:00,1.0842,1.08421,1.08398,1.08404,1.0839985000000019,1.1923983500000022,0.9755986500000017,1.0840551423145974,1.08425,1.0849,1.0836,0.0003790476190450587,21.37821064123559,28.435432972171917,14.465464916616806,53.41925622840536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.640578320010687e-7,0.0161312163052975,16.478930512518886
2023-05-17T18:30:00-04:00,1.08404,1.0842,1.08404,1.0841399999999999,1.0839900000000018,1.1923890000000021,0.9755910000000017,1.084094229093726,1.0841249999999998,1.08465,1.0836,0.00042952380952132607,22.177148920927078,27.62821168207499,14.054821222066042,55.06309802309591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.281624479811661e-7,0.019441042547397237,16.47885767958777
2023-05-17T18:45:00-04:00,1.0841399999999999,1.08415,1.0838,1.08384,1.0839630000000018,1.1923593000000021,0.9755667000000017,1.0840130754686195,1.0841249999999998,1.08465,1.0836,0.000043809523806892514,21.980559204231582,25.896384163031772,17.472102149941094,49.42763774980067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9436818980779716e-7,0.002349465040627781,16.475039170111483
2023-05-17T19:00:00-04:00,1.08384,1.08384,1.08369,1.08379,1.083945000000002,1.1923395000000023,0.9755505000000018,1.0839362141298063,1.0841249999999998,1.08465,1.0836,-0.00007809523809743091,21.40016894290299,25.16824776631009,19.04276913318925,48.53604492054583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.500460449515446e-7,-0.0009218871080264885,16.474199380546317
2023-05-17T19:15:00-04:00,1.08379,1.08383,1.08352,1.08352,1.0839255000000019,1.1923180500000021,0.9755329500000017,1.0837839743077735,1.084085,1.08465,1.08352,-0.0003938095238116279,20.275443184462596,23.68600112483862,21.15091798576905,43.928001136292146,43.928001136292146,NaN,43.928001136292146,NaN,NaN,NaN,NaN,NaN,3.1699700443976064e-7,-0.02404876037830777,16.472733655031774
2023-05-17T19:30:00-04:00,1.08352,1.08366,1.08346,1.08359,1.083914500000002,1.1923059500000022,0.9755230500000017,1.0837011818493618,1.084055,1.08465,1.08346,-0.0003500000000022929,19.02994503923685,22.754902966993754,21.498775942822316,45.375955991971594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9456303085036257e-7,-0.015853223181405675,16.477138995191208
2023-05-17T19:45:00-04:00,1.08359,1.08385,1.08356,1.0838,1.0839175000000019,1.192309250000002,0.9755257500000017,1.083719347402004,1.084055,1.08465,1.08346,-0.0001900000000021329,18.451576899260445,25.228023290362792,20.25541410420857,49.58223888502246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.919901122526545e-7,0.0019215229873697746,16.47699649670272
