Date,Time,Session,Day,open,high,low,close,Basis,Upper,Lower,Plot,EUR Index (Average),USD Index (HLC),Accumulation/Distribution,Histogram,MACD,Signal1,RVI,Candlestick,RVI-based MA,SMI,SMI-based EMA,K,D,Signal,Currency div candle
03/07/2023,8:30,London-New York Overlap,Monday,1.09002,1.09068,1.08976,1.09051,1.0891005,1.090643309,1.087557691,1.089994795,17.26600849,67.80967659,-87988.16509,0.000225565,0.000119052,-0.000106513,61.94459201,Bullish,44.88036876,61.06317138,57.78781351,88.28207333,83.7833321,No trade,cond
03/07/2023,8:45,London-New York Overlap,Monday,1.09051,1.09102,1.09051,1.09087,1.089269,1.090811918,1.087726082,1.09029216,17.26206291,67.77879031,-86764.81215,0.000251236,0.000207532,-4.37E-05,66.374169,Bullish,46.84085451,69.58957615,63.68869483,95.88629326,89.00899393,No trade,cond
03/07/2023,9:00,London-New York Overlap,Monday,1.09087,1.09112,1.09042,1.09075,1.0893855,1.091004394,1.087766606,1.090545256,17.2602759,67.76440077,-86945.32644,0.000246897,0.000264917,1.80E-05,57.94632833,Bearish,48.46388023,71.72713477,67.7079148,97.61792294,93.92876318,No trade,cond
03/07/2023,9:15,London-New York Overlap,Monday,1.09075,1.09148,1.0907,1.09133,1.0895145,1.091311636,1.087717364,1.090820283,17.25784579,67.74552584,-85275.78798,0.000268084,0.000353125,8.50E-05,63.71397846,Bullish Marubozu,50.01947891,77.02801185,72.36796332,97.61792294,97.04071305,No trade,cond
03/07/2023,9:30,London-New York Overlap,Monday,1.09133,1.09168,1.09071,1.09118,1.08964,1.091531782,1.087748218,1.09101326,17.25575033,67.70761034,-85448.11787,0.000256962,0.000406244,0.000149282,54.17280985,Bearish,51.20216419,73.99477015,73.18136674,94.86700757,96.70095115,No trade,cond
03/07/2023,9:45,London-New York Overlap,Monday,1.09118,1.09205,1.09106,1.09133,1.0897755,1.09174236,1.08780864,1.091161949,17.25166953,67.68405704,-87844.48151,0.000244733,0.000455198,0.000210465,60.85816998,Bullish,53.06224814,66.46124717,69.82130695,95.70832285,96.06441779,No trade,cond
03/07/2023,10:00,London-New York Overlap,Monday,1.09133,1.09339,1.09133,1.09173,1.0899185,1.092012962,1.087824038,1.09134047,17.23691612,67.60949846,-94600.77277,0.000247847,0.000520273,0.000272427,66.74269444,Bullish,54.86538735,48.88097553,59.35114124,95.70832285,95.42788443,No trade,cond
03/07/2023,10:15,London-New York Overlap,Monday,1.09173,1.09177,1.09085,1.09095,1.0900255,1.092101077,1.087949923,1.091336321,17.24556881,67.67088743,-99071.81625,0.000184544,0.000503107,0.000318563,57.70475953,Bearish Marubozu,56.35286042,24.4824308,41.91678602,78.18147463,89.86604011,No trade,conu
03/07/2023,10:30,London-New York Overlap,Monday,1.09095,1.09107,1.09057,1.09098,1.0901835,1.092032157,1.088334843,1.091234711,17.24806775,67.68611548,-96031.17625,0.000134204,0.000486318,0.000352114,62.20537584,Bullish Doji,57.45093766,7.073102558,24.49494429,59.98690745,77.95890164,No trade,conu
03/07/2023,10:45,London-New York Overlap,Monday,1.09098,1.09109,1.09025,1.09067,1.090267,1.092043751,1.088490249,1.091036251,17.24651506,67.69257261,-96031.17625,7.26E-05,0.000442892,0.000370269,56.85708111,Bearish,58.68889466,-10.9312725,6.781835897,30.44811803,56.20550004,Buy,divd
03/07/2023,11:00,London-New York Overlap,Monday,1.09067,1.09099,1.09016,1.09098,1.090385,1.092016043,1.088753957,1.090926871,17.25497854,67.67623994,-91749.88709,4.66E-05,0.000428551,0.000381926,60.29010109,Bullish,59.48676391,-24.09234417,-8.655254137,27.86134906,39.43212485,No trade,divu
03/07/2023,11:15,London-New York Overlap,Monday,1.09098,1.09141,1.09092,1.0914,1.0905275,1.09198066,1.08907434,1.090999233,17.26362379,67.69966654,-88925.09118,5.12E-05,0.000445936,0.000394728,63.68466708,Bullish Marubozu,59.94555666,-27.37839384,-18.01682399,33.15228929,30.48725213,No trade,conu
03/07/2023,11:30,London-New York Overlap,Monday,1.0914,1.0919,1.09041,1.09184,1.0906415,1.092130463,1.089152537,1.09125124,17.26449854,67.70877496,-85986.48715,7.59E-05,0.000489574,0.000413697,67.2967212,Bullish,61.1648568,-20.75549305,-19.38615852,55.43125875,38.8149657,No trade,conu
03/07/2023,11:45,London-New York Overlap,Monday,1.09184,1.09229,1.09177,1.09181,1.090772,1.092188469,1.089355531,1.091516005,17.2659329,67.70326334,-88086.64099,8.17E-05,0.000515792,0.000434116,59.64988528,Bearish Doji,61.38866666,-13.45522723,-16.42069287,69.98533025,52.85629276,No trade,divu
03/07/2023,12:00,New York Session,Monday,1.09181,1.09212,1.09152,1.09191,1.0908515,1.092334487,1.089368513,1.091719583,17.26874765,67.71696269,-87457.54099,8.35E-05,0.000538431,0.000454979,64.75013548,Bullish,61.58906262,-6.212291704,-11.31649229,78.26699784,67.89452895,No trade,conu
03/07/2023,12:15,New York Session,Monday,1.09191,1.09194,1.09136,1.09167,1.0909605,1.092344328,1.089576672,1.091779458,17.27290667,67.72119333,-87317.47203,6.07E-05,0.000530888,0.000470161,56.34455582,Bearish,60.87266168,-4.438858898,-7.877675594,70.26434056,72.83888955,No trade,conu
03/07/2023,12:30,New York Session,Monday,1.09167,1.092,1.09141,1.09162,1.091055,1.092344736,1.089765264,1.091747171,17.27537176,67.71909998,-87940.42118,3.58E-05,0.000514939,0.000479117,49.11183701,Bearish Doji,60.24162658,3.489849215,-2.193913189,61.39963631,69.97699157,No trade,divu
03/07/2023,12:45,New York Session,Monday,1.09162,1.09195,1.09151,1.09158,1.0911405,1.092327285,1.089953715,1.09167949,17.27899562,67.727674,-88856.78482,1.14E-05,0.000493385,0.00048197,43.07007539,Bearish Doji,58.76706208,11.80112354,4.803605174,48.77448395,60.14615361,No trade,conu
03/07/2023,13:00,New York Session,Monday,1.09158,1.09163,1.09113,1.09134,1.0912235,1.092204444,1.090242556,1.091571725,17.27627241,67.72816378,-89055.34482,-2.42E-05,0.000451729,0.000475922,38.04321533,Bearish,57.61494818,14.07714825,9.440376711,35.54999931,48.57470652,No trade,divd
03/07/2023,13:15,New York Session,Monday,1.09134,1.09156,1.09127,1.09145,1.091295,1.092108867,1.090481133,1.09149432,17.27434896,67.7362602,-88905.20689,-4.26E-05,0.00042272,0.000465282,43.40031969,Bullish,56.36795888,16.33621766,12.88829719,27.71644181,37.34697502,No trade,divd
03/07/2023,13:30,New York Session,Monday,1.09145,1.09146,1.0912,1.09123,1.091331,1.092062297,1.090599703,1.091404376,17.274557,67.74209101,-89364.43766,-7.01E-05,0.000377625,0.00044775,40.13042875,Bearish Marubozu,54.46708276,10.72843022,11.8083637,13.17098197,25.47914103,No trade,conu
03/07/2023,13:45,New York Session,Monday,1.09123,1.09128,1.09083,1.09083,1.091329,1.09206553,1.09059247,1.091240324,17.27266786,67.74982639,-89947.43766,-0.000113335,0.000306082,0.000419417,35.66442203,Bearish Marubozu,52.89277294,-5.815231435,2.996566134,8.324610526,16.40401143,No trade,divd
03/07/2023,14:00,New York Session,Monday,1.09083,1.09126,1.09083,1.0912,1.0913515,1.092041957,1.090661043,1.091146459,17.27488755,67.74673795,-89541.55394,-0.000114687,0.000276057,0.000390745,42.88197139,Bullish Marubozu,51.51252976,-18.99136751,-7.997400689,10.18467793,10.56009014,No trade,divu
03/07/2023,14:15,New York Session,Monday,1.0912,1.09126,1.0911,1.09122,1.091346,1.092038803,1.090653197,1.091127174,17.27528755,67.74742548,-89306.55394,-0.000111809,0.000250983,0.000362792,49.12608005,Bullish,50.9603154,-26.9266819,-17.46204129,20.90443522,13.13790789,No trade,conu
03/07/2023,14:30,New York Session,Monday,1.09122,1.09122,1.09098,1.09103,1.0913385,1.092041501,1.090635499,1.091118842,17.27424268,67.75814685,-89606.9706,-0.000119577,0.000213321,0.000332898,44.22127325,Bearish Marubozu,49.81254198,-36.90850022,-27.18527076,25.75688027,18.94866447,No trade,divd
03/07/2023,14:45,New York Session,Monday,1.09103,1.09119,1.09097,1.09118,1.091331,1.092037396,1.090624604,1.091130875,17.27686581,67.76687002,-88911.51606,-0.00011164,0.000193349,0.000304988,49.43607951,Bullish,48.79478573,-40.65616494,-33.92071785,24.87579466,23.84570338,No trade,conu
03/07/2023,15:00,New York Session,Monday,1.09118,1.09118,1.091,1.09114,1.0913015,1.091987773,1.090615227,1.091134496,17.2771634,67.76495346,-88444.84939,-0.000106145,0.000172307,0.000278452,45.20991164,Bearish,47.21715647,-42.62967005,-38.27519395,22.1212196,24.25129818,No trade,divu
03/07/2023,15:15,New York Session,Monday,1.09114,1.09117,1.09102,1.09103,1.0913055,1.091984425,1.090626575,1.091114472,17.27876272,67.75904089,-88681.44939,-0.000106696,0.000145082,0.000251778,41.79624183,Bearish Marubozu,45.94189623,-44.52314492,-41.39916943,21.45237585,22.81646337,No trade,divu
03/07/2023,15:30,New York Session,Monday,1.09103,1.09115,1.09103,1.09114,1.0913135,1.091980561,1.090646439,1.091107998,17.27743982,67.75175963,-88528.94939,-9.67E-05,0.000130874,0.000227597,46.17990283,Bullish Marubozu,44.61545104,-39.75764836,-40.5784089,22.24809098,21.94056215,No trade,cond
03/07/2023,15:45,New York Session,Monday,1.09114,1.09115,1.09091,1.09094,1.091327,1.091950958,1.090703042,1.091067865,17.27785586,67.75516359,-88793.69939,-0.000100241,0.000102296,0.000202537,43.10571326,Bearish Marubozu,43.66981942,-42.77123163,-41.67482026,15.32031519,19.67359401,Buy,conu
03/07/2023,16:00,New York Session,Monday,1.09094,1.09122,1.0909,1.09116,1.091336,1.091944684,1.090727316,1.091068272,17.27876558,67.75332117,-88545.57439,-8.50E-05,9.63E-05,0.000181288,46.98575054,Bullish Marubozu,43.51795611,-30.11533654,-35.8950784,23.33770469,20.30203695,No trade,divu
03/07/2023,16:15,New York Session,Monday,1.09116,1.09121,1.09108,1.09119,1.0913255,1.091936646,1.090714354,1.091098574,17.27730622,67.73961399,-88368.34362,-7.07E-05,9.29E-05,0.000163606,49.84713587,Bullish,44.00203185,-8.905926564,-22.40050248,30.47743326,23.04515105,No trade,cond
03/07/2023,16:30,New York Session,Monday,1.09119,1.09139,1.09116,1.09137,1.091302,1.091866574,1.090737426,1.091180122,17.27722591,67.69987883,-88221.30014,-4.81E-05,0.00010351,0.000151587,53.60182803,Bullish Marubozu,45.11336133,19.92334811,-1.238577185,57.97375904,37.26296567,No trade,cond
03/07/2023,16:45,New York Session,Monday,1.09137,1.09142,1.09091,1.09091,1.091257,1.091795297,1.090718703,1.091163796,17.2754215,67.68688352,-88586.30014,-6.21E-05,7.40E-05,0.000136062,48.81576119,Bearish Marubozu,45.50017858,0.213263763,-0.512656711,45.77276823,44.74132018,Buy,cond
03/07/2023,17:00,Sydney Session,Monday,1.09091,1.09103,1.09091,1.09103,1.091213,1.091668021,1.090757979,1.091113089,17.27170153,67.68279591,-88544.30014,-6.12E-05,5.95E-05,0.000120758,53.59652781,Bullish Marubozu,46.4620428,-17.46315158,-8.987904145,37.01819929,46.92157552,No trade,cond
03/07/2023,17:15,Sydney Session,Monday,1.09103,1.09122,1.09093,1.09122,1.0911905,1.091594553,1.090786447,1.091100492,17.27237055,67.6864856,-88429.30014,-4.64E-05,6.27E-05,0.000109152,58.19789645,Bullish,48.07157669,-11.91484105,-10.4513726,29.97253494,37.58783415,No trade,conu
03/07/2023,17:30,Sydney Session,Monday,1.09122,1.09132,1.09119,1.09129,1.091174,1.09153073,1.09081727,1.091147029,17.27558139,67.68814942,-88388.91553,-3.13E-05,7.01E-05,0.000101338,62.79245836,Bullish,49.49375433,4.953054895,-2.749158852,56.17175341,41.05416255,No trade,conu
03/07/2023,17:45,Sydney Session,Monday,1.09129,1.09143,1.09095,1.09095,1.0911425,1.091459288,1.090825712,1.091138746,17.2723946,67.67829912,-88521.91553,-4.27E-05,4.79E-05,9.07E-05,55.40014989,Bearish,49.94190217,-12.66572373,-7.707441293,48.97149665,45.038595,No trade,cond
03/07/2023,18:00,Sydney Session,Monday,1.09095,1.09147,1.09091,1.09143,1.091147,1.091477157,1.090816843,1.091189844,17.27307172,67.67087342,-88219.3441,-1.79E-05,6.83E-05,8.62E-05,61.56361282,Bullish Marubozu,51.18064072,9.327003961,0.809781334,60.02905982,55.05743663,Sell,divu
03/07/2023,18:15,Sydney Session,Monday,1.09143,1.09153,1.09135,1.09135,1.091142,1.091456299,1.090827701,1.091248225,17.27498026,67.67981878,-88535.3441,-7.25E-06,7.71E-05,8.44E-05,53.3394079,Bearish,51.45944989,23.84222596,12.32600364,60.56887847,56.52314498,No trade,conu
03/07/2023,18:30,Sydney Session,Monday,1.09135,1.09136,1.09127,1.09129,1.091145,1.091463716,1.090826284,1.091293285,17.27576444,67.68271475,-88645.3441,-4.81E-06,7.84E-05,8.32E-05,46.13718827,Bearish,51.52568393,26.83574076,19.5808722,81.54874698,67.38222843,No trade,conu
03/07/2023,18:45,Sydney Session,Monday,1.09129,1.09144,1.09121,1.09125,1.091166,1.091452663,1.090879337,1.091299419,17.27492635,67.68160985,-88862.51801,-6.33E-06,7.53E-05,8.16E-05,39.90276425,Bearish,51.39043553,23.08870969,21.33479094,68.16581083,70.09447876,No trade,cond
03/07/2023,19:00,Sydney-Tokyo Overlap,Monday,1.09125,1.09149,1.09121,1.09143,1.0911775,1.091486296,1.090868704,1.091320955,17.2736847,67.6788415,-88618.51801,3.78E-06,8.63E-05,8.25E-05,48.26826736,Bullish,51.53960443,33.59431379,27.46455237,73.27058797,74.32838193,Sell,cond
03/07/2023,19:15,Sydney-Tokyo Overlap,Monday,1.09143,1.09148,1.09132,1.09135,1.091184,1.091501452,1.090866548,1.091339114,17.27360131,67.67811032,-88746.64301,4.07E-06,8.76E-05,8.36E-05,42.52756691,Bearish,51.49830826,38.26808109,32.86631673,76.0415996,72.49266614,Sell,cond
03/07/2023,19:30,Sydney-Tokyo Overlap,Monday,1.09135,1.09143,1.09125,1.09131,1.091198,1.091511726,1.090884274,1.091344357,17.27255755,67.67761454,-88807.64301,7.18E-07,8.45E-05,8.37E-05,38.02282409,Bearish,50.85809923,37.09465751,34.98048712,78.41674437,75.90964398,Sell,cond
03/07/2023,19:45,Sydney-Tokyo Overlap,Monday,1.09131,1.09132,1.0912,1.09127,1.0912025,1.091517643,1.090887357,1.091326104,17.26863029,67.67404943,-88710.47634,-4.74E-06,7.78E-05,8.26E-05,33.93078095,Bearish,49.72121673,31.54214239,33.26131476,64.46853562,72.97562653,No trade,cond
03/07/2023,20:00,Sydney-Tokyo Overlap,Monday,1.09127,1.09137,1.09099,1.09115,1.091203,1.091517776,1.090888224,1.091274215,17.26120351,67.70745964,-88878.31845,-1.63E-05,6.22E-05,7.85E-05,30.00407211,Bearish,48.03566274,16.60122837,24.93127156,46.53535392,63.1402113,No trade,divd
03/07/2023,20:15,Sydney-Tokyo Overlap,Monday,1.09115,1.09118,1.09095,1.09107,1.091205,1.091515837,1.090894163,1.091201889,17.26003069,67.61724363,-88846.88367,-2.85E-05,4.28E-05,7.13E-05,27.10866618,Bearish,46.48515595,-3.389885919,10.77069282,24.99751427,45.33380127,No trade,cond
03/07/2023,20:30,Sydney-Tokyo Overlap,Monday,1.09107,1.09128,1.09095,1.09122,1.091209,1.091518445,1.090899555,1.091170581,17.25655633,67.55205804,-88248.06549,-2.58E-05,3.91E-05,6.49E-05,33.84527946,Bullish,45.0743525,-9.29615761,0.737267606,21.81642004,31.11642941,No trade,cond
03/07/2023,20:45,Sydney-Tokyo Overlap,Monday,1.09122,1.0913,1.09085,1.09097,1.0912105,1.091514965,1.090906035,1.091119066,17.25121822,67.52607681,-88813.19882,-3.92E-05,1.58E-05,5.51E-05,29.71369163,Bearish,43.03976644,-24.62989664,-11.94631452,14.71451129,20.50948187,No trade,cond
03/07/2023,21:00,Sydney-Tokyo Overlap,Monday,1.09097,1.09114,1.09087,1.09114,1.0912095,1.091514752,1.090904248,1.09110204,17.25299212,67.55209621,-88098.19882,-3.53E-05,1.10E-05,4.63E-05,38.44956748,Bullish,41.30098852,-24.46298731,-18.20465091,28.04253997,21.52449044,No trade,conu
03/07/2023,21:15,Sydney-Tokyo Overlap,Monday,1.09114,1.09163,1.09112,1.09141,1.0912205,1.091537768,1.090903232,1.091163246,17.2559797,67.55427306,-87942.68901,-1.41E-05,2.86E-05,4.27E-05,46.80969124,Bullish,40.68738433,-4.429627921,-11.31713942,45.40095967,29.38600364,No trade,conu
03/07/2023,21:30,Sydney-Tokyo Overlap,Monday,1.09141,1.09141,1.09093,1.09101,1.0912025,1.09152461,1.09088039,1.091170904,17.25673527,67.61468496,-88774.02235,-2.61E-05,1.01E-05,3.62E-05,40.57109744,Bearish Marubozu,39.18791895,-15.12394,-13.22053971,49.89593408,41.11314457,No trade,conu
03/07/2023,21:45,Sydney-Tokyo Overlap,Monday,1.09101,1.09111,1.09083,1.09107,1.0912105,1.091510332,1.090910668,1.091148373,17.25819424,67.5644546,-87813.30806,-2.87E-05,3.64E-07,2.90E-05,48.14590449,Bullish,38.81695442,-24.2800825,-18.7503111,45.34968031,46.88219135,Sell,divu
03/07/2023,22:00,Sydney-Tokyo Overlap,Monday,1.09107,1.09113,1.09056,1.0906,1.091189,1.091584064,1.090793936,1.091003592,17.26260047,67.58752504,-88607.62385,-5.91E-05,-4.48E-05,1.43E-05,39.23621189,Bearish Marubozu,38.32402753,-48.24503344,-33.49767227,13.27674932,36.17412124,No trade,conu
03/07/2023,22:15,Sydney-Tokyo Overlap,Monday,1.0906,1.09069,1.09035,1.09036,1.091146,1.09168073,1.09061127,1.09078194,17.25838606,67.58669994,-89337.03562,-9.05E-05,-9.88E-05,-8.34E-06,30.13591034,Bearish,37.62639511,-69.47461503,-51.48614365,8.781774909,22.46940151,No trade,cond
03/07/2023,22:30,Sydney-Tokyo Overlap,Monday,1.09036,1.09037,1.09022,1.09028,1.0910955,1.091744791,1.090446209,1.090559472,17.25675067,67.60166288,-89492.23562,-0.000110429,-0.00014638,-3.60E-05,22.69514395,Bearish,35.79974344,-80.4302861,-65.95821488,-8.29E-15,7.352841409,No trade,divd
03/07/2023,22:45,Sydney-Tokyo Overlap,Monday,1.09028,1.09057,1.09025,1.09057,1.0910765,1.09176289,1.09039011,1.090465466,17.25700595,67.60513021,-88710.23562,-9.83E-05,-0.000158851,-6.05E-05,40.18892261,Bullish Marubozu,35.63269742,-73.91250612,-69.9353605,11.30629694,6.696023949,No trade,conu
03/07/2023,23:00,Sydney-Tokyo Overlap,Monday,1.09057,1.09057,1.0904,1.09042,1.091026,1.09174859,1.09030341,1.090438194,17.25664088,67.59754032,-89340.35326,-9.46E-05,-0.000178778,-8.42E-05,31.85596089,Bearish Marubozu,35.19220719,-71.89697744,-70.91616897,18.72014772,10.00881489,No trade,cond
03/07/2023,23:15,Sydney-Tokyo Overlap,Monday,1.09042,1.09063,1.09041,1.09055,1.090986,1.091720885,1.090251115,1.090467785,17.25830947,67.59063309,-89137.44417,-7.82E-05,-0.000181982,-0.000103741,45.01829325,Bullish,35.98417235,-66.53091951,-68.72354424,31.0665973,20.36434732,No trade,divu
03/07/2023,23:30,Sydney-Tokyo Overlap,Monday,1.09055,1.09092,1.09052,1.0907,1.0909565,1.091687562,1.090225438,1.090535286,17.26239686,67.59383424,-89218.34417,-5.34E-05,-0.000170452,-0.000117083,54.46898841,Bullish,37.73166638,-56.36893151,-62.54623787,37.61014282,29.13229595,No trade,conu
03/07/2023,23:45,Sydney-Tokyo Overlap,Monday,1.0907,1.09076,1.09044,1.09045,1.0909165,1.091666254,1.090166746,1.090551301,17.26221557,67.57275051,-89697.40667,-4.99E-05,-0.00017942,-0.00012955,47.57617449,Bearish Marubozu,39.19363125,-54.91954457,-58.73289122,40.83834623,36.50502878,No trade,cond
04/07/2023,0:00,Sydney-Tokyo Overlap,Tuesday,1.09045,1.09052,1.09032,1.09037,1.0908635,1.091610421,1.090116579,1.090512538,17.25795818,67.56637765,-90152.90667,-4.90E-05,-0.000190783,-0.000141797,42.23827595,Bearish,39.793131,-56.77390238,-57.7533968,36.94846246,38.4656505,No trade,cond
04/07/2023,0:15,Sydney-Tokyo Overlap,Tuesday,1.09037,1.09054,1.09035,1.09045,1.0908185,1.091551065,1.090085935,1.090468009,17.25849206,67.55544451,-90110.53825,-3.95E-05,-0.00019113,-0.000151664,46.17319683,Bullish,40.96880995,-55.83173178,-56.79256429,30.80199615,36.19626828,Sell,divu
04/07/2023,0:30,Sydney-Tokyo Overlap,Tuesday,1.09045,1.09045,1.09021,1.09042,1.090774,1.091489665,1.090058335,1.090436801,17.25982403,67.55886195,-88230.28825,-3.20E-05,-0.000191616,-0.000159654,42.98132391,Bearish,41.29250683,-52.84029792,-54.8164311,30.94152334,32.89732731,Sell,conu
04/07/2023,0:45,Sydney-Tokyo Overlap,Tuesday,1.09042,1.09043,1.09004,1.09006,1.0907135,1.091455316,1.089971684,1.090346409,17.25854479,67.54632671,-89322.46774,-4.71E-05,-0.000218532,-0.00017143,38.56843009,Bearish Marubozu,40.70384532,-62.05531881,-58.43587496,23.56616176,28.43656041,No trade,cond
04/07/2023,1:00,Sydney-Tokyo Overlap,Tuesday,1.09006,1.09011,1.08978,1.08986,1.090649,1.091449772,1.089848228,1.090190872,17.25550214,67.5819132,-89936.01319,-6.53E-05,-0.000253084,-0.000187761,32.98437453,Bearish,40.16193654,-71.46053159,-64.94820327,11.86278561,22.12349024,No trade,divd
04/07/2023,1:15,Sydney-Tokyo Overlap,Tuesday,1.08986,1.08986,1.0894,1.0894,1.0905655,1.091508845,1.089622155,1.089932868,17.25074423,67.60363339,-91245.01319,-0.000100964,-0.000313965,-0.000213001,26.15286339,Bearish Marubozu,38.59100504,-83.15207376,-74.05013852,1.081204225,12.17005053,No trade,divd
04/07/2023,1:30,Sydney-Tokyo Overlap,Tuesday,1.0894,1.08977,1.0894,1.08977,1.090493,1.091446815,1.089539185,1.089769336,17.25005683,67.61075996,-90322.01319,-9.25E-05,-0.000328571,-0.000236115,41.13921046,Bullish Marubozu,38.72693351,-75.74758729,-74.89886291,16.24965322,9.731214351,No trade,divd
04/07/2023,1:45,Sydney-Tokyo Overlap,Tuesday,1.08977,1.08994,1.08947,1.08952,1.0904205,1.091436659,1.089404341,1.089655474,17.25086667,67.62454765,-91299.75787,-9.61E-05,-0.000356212,-0.000260135,32.86401814,Bearish,38.92179835,-76.59959116,-75.74922703,26.99936682,14.77674142,Buy,conu
04/07/2023,2:00,Tokyo Session,Tuesday,1.08952,1.09021,1.08951,1.09008,1.0903675,1.091337549,1.089397451,1.089718078,17.25074399,67.62656655,-90106.10073,-5.52E-05,-0.000329137,-0.000273935,44.25868575,Bullish Marubozu,40.46205134,-57.93315874,-66.84119289,57.80564032,33.68488679,Buy,divd
04/07/2023,2:15,Tokyo Session,Tuesday,1.09008,1.09073,1.09,1.09072,1.090333,1.091195394,1.089470606,1.089988972,17.24717248,67.56988163,-88447.81306,1.67E-05,-0.00025312,-0.000269772,54.13573272,Bullish Marubozu,41.45825206,-15.50735008,-41.17427148,74.88932044,53.23144253,No trade,cond
04/07/2023,2:30,Tokyo Session,Tuesday,1.09072,1.09128,1.09072,1.09111,1.090338,1.091217036,1.089458964,1.0903917,17.24269756,67.51518759,-87758.34877,8.82E-05,-0.000159566,-0.000247731,63.4824042,Bullish,43.71728372,24.79143929,-8.191416095,97.47294017,76.72263364,No trade,cond
04/07/2023,2:45,Tokyo Session,Tuesday,1.09111,1.09145,1.09083,1.09145,1.090357,1.091311675,1.089402325,1.090825714,17.2453064,67.49649979,-85741.34877,0.000152322,-5.73E-05,-0.00020965,71.82027226,Bullish,45.63171079,56.19554425,24.00206408,100,90.7874202,Sell,divu
04/07/2023,3:00,Tokyo-London Overlap,Tuesday,1.09145,1.09146,1.09082,1.09112,1.090383,1.09138964,1.08937636,1.091079874,17.24852891,67.50300537,-85911.47377,0.000165402,-2.90E-06,-0.0001683,55.90284024,Bearish,45.73412878,65.77973715,44.89090061,95.04450675,97.50581564,No trade,conu
04/07/2023,3:15,Tokyo-London Overlap,Tuesday,1.09112,1.0912,1.09078,1.09083,1.0904065,1.091431669,1.089381331,1.091104316,17.25086919,67.54840911,-87469.56901,0.000147956,1.66E-05,-0.000131311,44.37883333,Bearish Marubozu,45.50574727,60.59783381,52.74436721,86.09659664,93.71370113,No trade,conu
04/07/2023,3:30,Tokyo-London Overlap,Tuesday,1.09083,1.09092,1.08961,1.0901,1.0903975,1.091430087,1.089364913,1.090849002,17.24322719,67.55010747,-88102.86672,8.39E-05,-2.65E-05,-0.000110342,35.99219228,Bearish,45.05959844,35.18212393,43.96324557,68.75376007,83.29828782,No trade,divd
04/07/2023,3:45,Tokyo-London Overlap,Tuesday,1.0901,1.09056,1.08977,1.09029,1.0903835,1.091413942,1.089353058,1.090570181,17.24340128,67.55537169,-87322.80343,5.24E-05,-4.48E-05,-9.72E-05,46.28805516,Bullish,45.0678026,16.63732648,30.30028602,58.73710594,71.19582088,Sell,conu
04/07/2023,4:00,London Session,Tuesday,1.09029,1.09045,1.08972,1.09003,1.090364,1.091405641,1.089322359,1.090322365,17.23704514,67.52283154,-87660.33768,1.43E-05,-7.94E-05,-9.37E-05,39.31324705,Bearish,44.80579711,-2.816126824,13.7420796,49.96523802,59.15203468,No trade,cond
04/07/2023,4:15,London Session,Tuesday,1.09003,1.09032,1.0898,1.0898,1.0903265,1.091392376,1.089260624,1.090116791,17.23378859,67.4964277,-89710.33768,-2.42E-05,-0.000123905,-9.97E-05,33.87106786,Bearish,44.47027124,-24.15338688,-5.20565364,47.26442438,51.98892278,No trade,cond
04/07/2023,4:30,London Session,Tuesday,1.0898,1.09027,1.08938,1.08949,1.090266,1.091376629,1.089155371,1.089895923,17.22890654,67.53591578,-91435.02307,-6.59E-05,-0.000182117,-0.000116189,28.64841215,Bearish,44.16055964,-46.32335703,-25.76450534,39.23914995,45.48960412,No trade,divd
04/07/2023,4:45,London Session,Tuesday,1.08949,1.0899,1.08919,1.08955,1.090221,1.091370415,1.089071585,1.089717432,17.22380656,67.51259582,-91404.67096,-8.37E-05,-0.000220862,-0.000137124,40.23525201,Bullish Doji,45.16644454,-57.62270175,-41.69360354,30.297871,38.93381511,No trade,cond
04/07/2023,5:00,London Session,Tuesday,1.08955,1.09009,1.08943,1.09,1.0902025,1.091353636,1.089051364,1.089706193,17.22346884,67.51061419,-89832.30732,-6.05E-05,-0.000212804,-0.00015226,49.18541641,Bullish Marubozu,45.74117354,-52.61144702,-47.15252528,31.38867904,33.6419,No trade,cond
04/07/2023,5:15,London Session,Tuesday,1.09,1.0903,1.08994,1.0902,1.09019,1.09133553,1.08904447,1.089840492,17.22337808,67.49244852,-89078.52954,-2.87E-05,-0.000188111,-0.00015943,55.20692204,Bullish,47.33709525,-40.65959203,-43.90605865,35.37298295,32.35317766,No trade,cond
04/07/2023,5:30,London Session,Tuesday,1.0902,1.09029,1.08983,1.09015,1.0901765,1.091317224,1.089035776,1.089997287,17.22258214,67.54872892,-88433.65998,-8.94E-06,-0.00017061,-0.000161666,50.09005545,Bearish,47.75362165,-29.26899545,-36.58752705,42.12419757,36.29528652,No trade,divd
04/07/2023,5:45,London Session,Tuesday,1.09015,1.09016,1.08967,1.08985,1.090166,1.091314658,1.089017342,1.090034204,17.22669281,67.55625698,-88956.84365,-1.38E-05,-0.000178885,-0.00016511,46.59665017,Bearish,47.21511576,-25.03338214,-30.8104546,35.8969004,37.79802697,Buy,conu
04/07/2023,6:00,London Session,Tuesday,1.08985,1.09003,1.08953,1.08995,1.0901705,1.091315026,1.089025974,1.09000642,17.22542822,67.55744485,-87675.04365,-8.19E-06,-0.000175353,-0.000167159,50.50011359,Bullish,46.28780929,-17.11921325,-23.96483392,31.87013522,36.63041107,No trade,divd
